compsyn_id,component_id,component_synonym,syn_type
1168564,1401,"Calcium channel, L type, alpha-1 polypeptide isoform 2",UNIPROT
868676,1401,Cchl1a2,GENE_SYMBOL_OTHER
1168563,1401,Voltage-dependent L-type calcium channel subunit alpha-1D,UNIPROT
1168565,1401,Voltage-gated calcium channel subunit alpha Cav1.3,UNIPROT
1168569,1402,2.7.11.-,EC_NUMBER
1168566,1402,Pdk3,GENE_SYMBOL
1168568,1402,Protein-serine/threonine kinase,UNIPROT
1168574,1403,1.14.16.1,EC_NUMBER
1168570,1403,PAH,GENE_SYMBOL
1168573,1403,PAH,UNIPROT
1168572,1403,Phe-4-monooxygenase,UNIPROT
1168571,1403,Phenylalanine-4-hydroxylase,UNIPROT
1168579,1404,1.14.16.1,EC_NUMBER
1168575,1404,Pah,GENE_SYMBOL
1168578,1404,PAH,UNIPROT
1168577,1404,Phe-4-monooxygenase,UNIPROT
1168576,1404,Phenylalanine-4-hydroxylase,UNIPROT
1168587,1405,3.4.21.5,EC_NUMBER
1168582,1405,Activation peptide fragment 1,UNIPROT
1168583,1405,Activation peptide fragment 2,UNIPROT
1168586,1405,Coagulation factor II,UNIPROT
1168580,1405,F2,GENE_SYMBOL
1168581,1405,Prothrombin,UNIPROT
1168585,1405,Thrombin heavy chain,UNIPROT
1168584,1405,Thrombin light chain,UNIPROT
1168588,1406,SLC19A2,GENE_SYMBOL
1168592,1406,Solute carrier family 19 member 2,UNIPROT
1168596,1406,TC1,UNIPROT
1168593,1406,Thiamine carrier 1,UNIPROT
1168591,1406,Thiamine transporter 1,UNIPROT
868709,1406,THT1,GENE_SYMBOL_OTHER
1168594,1406,ThTr-1,UNIPROT
1168595,1406,ThTr1,UNIPROT
868710,1406,TRMA,GENE_SYMBOL_OTHER
1168600,1407,3.2.1.14,EC_NUMBER
1168597,1407,CHIT1,GENE_SYMBOL
1168599,1407,Chitinase-1,UNIPROT
1168598,1407,Chitotriosidase-1,UNIPROT
1168607,1408,1.1.1.21,EC_NUMBER
1168608,1408,1.1.1.300,EC_NUMBER
1168609,1408,1.1.1.372,EC_NUMBER
1168610,1408,1.1.1.54,EC_NUMBER
1168606,1408,20-alpha-HSD,UNIPROT
1168603,1408,20-alpha-hydroxysteroid dehydrogenase,UNIPROT
1168601,1408,AKR1B1,GENE_SYMBOL
1168604,1408,Aldehyde reductase,UNIPROT
1168602,1408,Aldo-keto reductase family 1 member B1,UNIPROT
1168605,1408,Aldose reductase,UNIPROT
1168255,1409,4.6.1.1,EC_NUMBER
1168249,1409,Adcy8,GENE_SYMBOL
1168250,1409,Adenylate cyclase type 8,UNIPROT
1168252,1409,Adenylate cyclase type VIII,UNIPROT
1168253,1409,Adenylyl cyclase 8,UNIPROT
1168251,1409,ATP pyrophosphate-lyase 8,UNIPROT
1168254,1409,Ca(2+)/calmodulin-activated adenylyl cyclase,UNIPROT
1169178,1410,ADRB3,GENE_SYMBOL
1169179,1410,Beta-3 adrenergic receptor,UNIPROT
1169181,1410,Beta-3 adrenoceptor,UNIPROT
1169180,1410,Beta-3 adrenoreceptor,UNIPROT
869368,1411,Nr2b1,GENE_SYMBOL_OTHER
1169185,1411,Nuclear receptor subfamily 2 group B member 1,UNIPROT
1169184,1411,Retinoic acid receptor RXR-alpha,UNIPROT
1169186,1411,Retinoid X receptor alpha,UNIPROT
1169182,1411,Rxra,GENE_SYMBOL
1169190,1412,Excitatory amino acid transporter 1,UNIPROT
1169193,1412,GLAST-1,UNIPROT
869375,1412,GLAST1,GENE_SYMBOL_OTHER
1169187,1412,SLC1A3,GENE_SYMBOL
1169191,1412,Sodium-dependent glutamate/aspartate transporter 1,UNIPROT
1169192,1412,Solute carrier family 1 member 3,UNIPROT
1169203,1413,6.3.4.14,EC_NUMBER
1169202,1413,6.4.1.2,EC_NUMBER
1169194,1413,Acaca,GENE_SYMBOL
1169199,1413,ACC-alpha,UNIPROT
1169201,1413,ACC1,UNIPROT
1169197,1413,Acetyl-CoA carboxylase 1,UNIPROT
1169200,1413,Acetyl-CoA carboxylase 265,UNIPROT
1169198,1413,Biotin carboxylase,UNIPROT
869384,1413,Gm738,GENE_SYMBOL_OTHER
1169209,1414,3.2.1.28,EC_NUMBER
1169207,1414,"Alpha,alpha-trehalase",UNIPROT
1169208,1414,"Alpha,alpha-trehalose glucohydrolase",UNIPROT
869395,1414,TREA,GENE_SYMBOL_OTHER
1169204,1414,TREH,GENE_SYMBOL
1169206,1414,Trehalase,UNIPROT
869402,1415,BP2,GENE_SYMBOL_OTHER
1169214,1415,IBP-2,UNIPROT
869403,1415,IBP2,GENE_SYMBOL_OTHER
1169215,1415,IGF-binding protein 2,UNIPROT
1169216,1415,IGFBP-2,UNIPROT
1169210,1415,IGFBP2,GENE_SYMBOL
1169213,1415,Insulin-like growth factor-binding protein 2,UNIPROT
1169221,1416,2.7.1.40,EC_NUMBER
1169219,1416,L-PK,UNIPROT
1169217,1416,Pklr,GENE_SYMBOL
1169220,1416,Pyruvate kinase isozymes L/R,UNIPROT
1169218,1416,Pyruvate kinase PKLR,UNIPROT
1169227,1417,2.7.11.17,EC_NUMBER
1169223,1417,Calcium/calmodulin-dependent protein kinase type IV,UNIPROT
1169225,1417,Calspermin,UNIPROT
1169224,1417,CaM kinase-GR,UNIPROT
1169226,1417,CaMK IV,UNIPROT
1169222,1417,Camk4,GENE_SYMBOL
1169230,1418,100 kDa NT receptor,UNIPROT
1169231,1418,Glycoprotein 95,UNIPROT
1169233,1418,Gp95,UNIPROT
1169232,1418,Neurotensin receptor 3,UNIPROT
1169234,1418,NT3,UNIPROT
1169235,1418,NTR3,UNIPROT
1169228,1418,SORT1,GENE_SYMBOL
1169229,1418,Sortilin,UNIPROT
1169240,1419,3.4.23.34,EC_NUMBER
1169237,1419,Cathepsin E,UNIPROT
1169238,1419,Cathepsin E form I,UNIPROT
1169239,1419,Cathepsin E form II,UNIPROT
1169236,1419,CTSE,GENE_SYMBOL
1169580,1420,2.1.3.2,EC_NUMBER
1169581,1420,3.5.2.3,EC_NUMBER
1169579,1420,6.3.5.5,EC_NUMBER
1169577,1420,Aspartate carbamoyltransferase,UNIPROT
1169574,1420,CAD,GENE_SYMBOL
1169575,1420,CAD protein,UNIPROT
1169578,1420,Dihydroorotase,UNIPROT
1169576,1420,Glutamine-dependent carbamoyl-phosphate synthase,UNIPROT
1169593,1421,2.7.11.1,EC_NUMBER
1169584,1421,MAP kinase-activated protein kinase 5,UNIPROT
1169586,1421,MAPK-activated protein kinase 5,UNIPROT
1169587,1421,MAPKAP kinase 5,UNIPROT
1169588,1421,MAPKAP-K5,UNIPROT
1169589,1421,MAPKAPK-5,UNIPROT
1169582,1421,MAPKAPK5,GENE_SYMBOL
1169590,1421,MK-5,UNIPROT
1169591,1421,MK5,UNIPROT
1169585,1421,p38-regulated/activated protein kinase,UNIPROT
869809,1421,PRAK,GENE_SYMBOL_OTHER
1169592,1421,PRAK,UNIPROT
1169601,1422,3.4.24.24,EC_NUMBER
1169597,1422,72 kDa gelatinase,UNIPROT
1169595,1422,72 kDa type IV collagenase,UNIPROT
1169598,1422,Gelatinase A,UNIPROT
1169599,1422,Matrix metalloproteinase-2,UNIPROT
1169600,1422,MMP-2,UNIPROT
1169594,1422,Mmp2,GENE_SYMBOL
1169596,1422,PEX,UNIPROT
1169606,1423,4.1.1.32,EC_NUMBER
1169602,1423,PCK2,GENE_SYMBOL
1169605,1423,PEPCK-M,UNIPROT
869830,1423,PEPCK2,GENE_SYMBOL_OTHER
1169604,1423,"Phosphoenolpyruvate carboxykinase [GTP], mitochondrial",UNIPROT
1169608,1424,Acetylcholine receptor subunit alpha,UNIPROT
1169607,1424,CHRNA1,GENE_SYMBOL
1169879,1425,7.1.1.2,EC_NUMBER
1169873,1425,MT-ND5,GENE_SYMBOL
877999,1425,MTND5,GENE_SYMBOL_OTHER
1169878,1425,NADH dehydrogenase subunit 5,UNIPROT
1169877,1425,NADH-ubiquinone oxidoreductase chain 5,UNIPROT
878000,1425,NADH5,GENE_SYMBOL_OTHER
878001,1425,ND5,GENE_SYMBOL_OTHER
1169887,1426,2.7.10.2,EC_NUMBER
1169883,1426,Abelson murine leukemia viral oncogene homolog 1,UNIPROT
1169884,1426,Abelson tyrosine-protein kinase 1,UNIPROT
878006,1426,Abl,GENE_SYMBOL_OTHER
1169880,1426,Abl1,GENE_SYMBOL
1169886,1426,p150,UNIPROT
1169885,1426,Proto-oncogene c-Abl,UNIPROT
1169882,1426,Tyrosine-protein kinase ABL1,UNIPROT
1169894,1427,Plasma retinol-binding protein,UNIPROT
1169893,1427,Plasma retinol-binding protein(1-176),UNIPROT
1169892,1427,Plasma retinol-binding protein(1-179),UNIPROT
1169891,1427,Plasma retinol-binding protein(1-181),UNIPROT
1169890,1427,Plasma retinol-binding protein(1-182),UNIPROT
1169895,1427,PRBP,UNIPROT
1169896,1427,RBP,UNIPROT
1169888,1427,RBP4,GENE_SYMBOL
1169889,1427,Retinol-binding protein 4,UNIPROT
1169897,1428,Histone deacetylase 6,UNIPROT
1169902,1429,1.14.17.1,EC_NUMBER
1169898,1429,DBH,GENE_SYMBOL
1169899,1429,Dopamine beta-hydroxylase,UNIPROT
1169901,1429,Dopamine beta-monooxygenase,UNIPROT
1169900,1429,Soluble dopamine beta-hydroxylase,UNIPROT
1169908,1430,7.2.2.19,EC_NUMBER
1169903,1430,Atp4a,GENE_SYMBOL
1169906,1430,Gastric H(+)/K(+) ATPase subunit alpha,UNIPROT
878030,1430,Hka,GENE_SYMBOL_OTHER
1169905,1430,Potassium-transporting ATPase alpha chain 1,UNIPROT
1169907,1430,Proton pump,UNIPROT
1169804,1431,1.17.4.1,EC_NUMBER
1169802,1431,Ribonucleoside-diphosphate reductase large subunit,UNIPROT
1169803,1431,Ribonucleotide reductase large subunit,UNIPROT
1169801,1431,RIR1,GENE_SYMBOL
1169818,1432,2.4.2.-,EC_NUMBER
1169817,1432,2.4.2.30,EC_NUMBER
1169809,1432,ADP-ribosyltransferase diphtheria toxin-like 1,UNIPROT
870049,1432,ADPRT,GENE_SYMBOL_OTHER
1169816,1432,ADPRT 1,UNIPROT
1169815,1432,ARTD1,UNIPROT
1169810,1432,DNA ADP-ribosyltransferase PARP1,UNIPROT
1169811,1432,NAD(+) ADP-ribosyltransferase 1,UNIPROT
1169814,1432,PARP-1,UNIPROT
1169805,1432,PARP1,GENE_SYMBOL
1169808,1432,Poly [ADP-ribose] polymerase 1,UNIPROT
1169812,1432,Poly[ADP-ribose] synthase 1,UNIPROT
870050,1432,PPOL,GENE_SYMBOL_OTHER
1169813,1432,Protein poly-ADP-ribosyltransferase PARP1,UNIPROT
1169827,1433,2.4.2.4,EC_NUMBER
870062,1433,ECGF1,GENE_SYMBOL_OTHER
1169823,1433,Gliostatin,UNIPROT
1169826,1433,PD-ECGF,UNIPROT
1169824,1433,Platelet-derived endothelial cell growth factor,UNIPROT
1169825,1433,TdRPase,UNIPROT
1169822,1433,Thymidine phosphorylase,UNIPROT
1169820,1433,TYMP,GENE_SYMBOL
1169831,1434,Basic fibroblast growth factor,UNIPROT
1169834,1434,bFGF,UNIPROT
1169833,1434,FGF-2,UNIPROT
1169828,1434,FGF2,GENE_SYMBOL
870072,1434,FGFB,GENE_SYMBOL_OTHER
1169830,1434,Fibroblast growth factor 2,UNIPROT
1169835,1434,HBGF-2,UNIPROT
1169832,1434,Heparin-binding growth factor 2,UNIPROT
1169843,1435,3.1.3.48,EC_NUMBER
1169841,1435,LAR-PTP2,UNIPROT
1169838,1435,Leukocyte common antigen-related protein-tyrosine phosphatase 2,UNIPROT
1169836,1435,Ptprs,GENE_SYMBOL
1169840,1435,R-PTP-S,UNIPROT
1169842,1435,R-PTP-sigma,UNIPROT
1169837,1435,Receptor-type tyrosine-protein phosphatase S,UNIPROT
1169839,1435,Receptor-type tyrosine-protein phosphatase sigma,UNIPROT
1169847,1436,Calcium and DAG-regulated guanine nucleotide exchange factor II,UNIPROT
1169849,1436,CalDAG-GEFII,UNIPROT
1169848,1436,Ras guanyl-releasing protein,UNIPROT
1169846,1436,RAS guanyl-releasing protein 1,UNIPROT
870089,1436,Rasgrp,GENE_SYMBOL_OTHER
1169844,1436,Rasgrp1,GENE_SYMBOL
1169854,1437,5.3.1.13,EC_NUMBER
1169852,1437,API,UNIPROT
1169851,1437,Arabinose 5-phosphate isomerase KdsD,UNIPROT
1169850,1437,kdsD,GENE_SYMBOL
1169853,1437,L-API,UNIPROT
1169872,1438,2.7.11.1,EC_NUMBER
1169858,1438,70 kDa ribosomal protein S6 kinase 2,UNIPROT
1169861,1438,p70 ribosomal S6 kinase beta,UNIPROT
1169868,1438,p70 S6 kinase beta,UNIPROT
1169869,1438,p70 S6K-beta,UNIPROT
1169870,1438,p70 S6KB,UNIPROT
1169871,1438,p70-beta,UNIPROT
1169865,1438,p70-S6K 2,UNIPROT
1169864,1438,P70S6K2,UNIPROT
1169857,1438,Ribosomal protein S6 kinase beta-2,UNIPROT
1169855,1438,RPS6KB2,GENE_SYMBOL
1169859,1438,S6 kinase-related kinase,UNIPROT
1169867,1438,S6K-beta,UNIPROT
1169862,1438,S6K-beta-2,UNIPROT
1169863,1438,S6K2,UNIPROT
1169860,1438,Serine/threonine-protein kinase 14B,UNIPROT
1169866,1438,SRK,UNIPROT
870101,1438,STK14B,GENE_SYMBOL_OTHER
1175277,1439,"Inositol 1,4,5-trisphosphate receptor type 2",UNIPROT
1175281,1439,InsP3R2,UNIPROT
1175278,1439,IP3 receptor isoform 2,UNIPROT
1175280,1439,IP3R 2,UNIPROT
1175276,1439,ITPR2,GENE_SYMBOL
1175279,1439,"Type 2 inositol 1,4,5-trisphosphate receptor",UNIPROT
1175282,1439,Type 2 InsP3 receptor,UNIPROT
1176251,1440,Excitatory amino acid transporter 3,UNIPROT
1176252,1440,Excitatory amino-acid carrier 1,UNIPROT
1176249,1440,Slc1a1,GENE_SYMBOL
1176253,1440,Sodium-dependent glutamate/aspartate transporter 3,UNIPROT
1176254,1440,Solute carrier family 1 member 1,UNIPROT
1176260,1441,3.2.1.10,EC_NUMBER
1176259,1441,3.2.1.48,EC_NUMBER
1176258,1441,Isomaltase,UNIPROT
1176255,1441,Si,GENE_SYMBOL
1176257,1441,Sucrase,UNIPROT
1176256,1441,"Sucrase-isomaltase, intestinal",UNIPROT
1176265,1442,2.-.-.-,EC_NUMBER
1176263,1442,Inositolphosphotransferase 1,UNIPROT
1176261,1442,IPT1,GENE_SYMBOL
1176264,1442,Mannosyl diphosphorylinositol ceramide synthase,UNIPROT
884342,1442,SYR4 ,GENE_SYMBOL_OTHER
1176272,1443,2.7.1.32,EC_NUMBER
1176273,1443,2.7.1.82,EC_NUMBER
1176270,1443,CHETK-alpha,UNIPROT
884347,1443,CHK,GENE_SYMBOL_OTHER
1176266,1443,CHKA,GENE_SYMBOL
1176269,1443,Choline kinase alpha,UNIPROT
884348,1443,CKI,GENE_SYMBOL_OTHER
1176271,1443,Ethanolamine kinase,UNIPROT
1176278,1444,3.3.1.1,EC_NUMBER
1176275,1444,Adenosylhomocysteinase,UNIPROT
1176277,1444,AdoHcyase,UNIPROT
1176274,1444,Ahcy,GENE_SYMBOL
1176276,1444,S-adenosyl-L-homocysteine hydrolase,UNIPROT
1176283,1445,Osm-9-like TRP channel 4,UNIPROT
1176289,1445,OTRPC4,UNIPROT
1176282,1445,Transient receptor potential cation channel subfamily V member 4,UNIPROT
1176284,1445,Transient receptor potential protein 12,UNIPROT
1176290,1445,TRP12,UNIPROT
1176279,1445,TRPV4,GENE_SYMBOL
1176288,1445,TrpV4,UNIPROT
1176285,1445,Vanilloid receptor-like channel 2,UNIPROT
1176286,1445,Vanilloid receptor-like protein 2,UNIPROT
1176287,1445,Vanilloid receptor-related osmotically-activated channel,UNIPROT
1176292,1445,VR-OAC,UNIPROT
1176291,1445,VRL-2,UNIPROT
884360,1445,VRL2,GENE_SYMBOL_OTHER
884361,1445,VROAC,GENE_SYMBOL_OTHER
1176298,1446,6.3.5.4,EC_NUMBER
1176293,1446,ASNS,GENE_SYMBOL
1176295,1446,Asparagine synthetase [glutamine-hydrolyzing],UNIPROT
1176296,1446,Cell cycle control protein TS11,UNIPROT
1176297,1446,Glutamine-dependent asparagine synthetase,UNIPROT
884374,1446,TS11,GENE_SYMBOL_OTHER
1176299,1447,Gabre,GENE_SYMBOL
1176300,1447,"Gamma-aminobutyric acid (GABA) A receptor, subunit epsilon",UNIPROT
1176301,1448,ADRA1B,GENE_SYMBOL
1176302,1448,Alpha-1B adrenergic receptor,UNIPROT
1176304,1448,Alpha-1B adrenoceptor,UNIPROT
1176303,1448,Alpha-1B adrenoreceptor,UNIPROT
1176310,1449,2.7.11.1,EC_NUMBER
1176308,1449,DAP kinase 2,UNIPROT
1176307,1449,DAP-kinase-related protein 1,UNIPROT
1176305,1449,DAPK2,GENE_SYMBOL
1176306,1449,Death-associated protein kinase 2,UNIPROT
1176309,1449,DRP-1,UNIPROT
1176317,1450,Myosin phosphatase target subunit 1,UNIPROT
1176315,1450,Myosin phosphatase-targeting subunit 1,UNIPROT
884393,1450,MYPT1,GENE_SYMBOL_OTHER
1176311,1450,PPP1R12A,GENE_SYMBOL
1176314,1450,Protein phosphatase 1 regulatory subunit 12A,UNIPROT
1176316,1450,Protein phosphatase myosin-binding subunit,UNIPROT
1170097,1451,2.7.11.1,EC_NUMBER
1170092,1451,90 kDa ribosomal protein S6 kinase 4,UNIPROT
878210,1451,MSK2,GENE_SYMBOL_OTHER
1170093,1451,Nuclear mitogen- and stress-activated protein kinase 2,UNIPROT
1170094,1451,Ribosomal protein kinase B,UNIPROT
1170091,1451,Ribosomal protein S6 kinase alpha-4,UNIPROT
1170089,1451,RPS6KA4,GENE_SYMBOL
1170096,1451,RSKB,UNIPROT
1170095,1451,S6K-alpha-4,UNIPROT
1170102,1452,4.2.1.24,EC_NUMBER
1170098,1452,ALAD,GENE_SYMBOL
1170101,1452,ALADH,UNIPROT
1170099,1452,Delta-aminolevulinic acid dehydratase,UNIPROT
1170100,1452,Porphobilinogen synthase,UNIPROT
1170107,1453,5.6.2.1,EC_NUMBER
1170105,1453,DNA topoisomerase 3-beta-1,UNIPROT
1170106,1453,DNA topoisomerase III beta-1,UNIPROT
1170103,1453,TOP3B,GENE_SYMBOL
878224,1453,TOP3B1,GENE_SYMBOL_OTHER
1170113,1454,2.5.1.83,EC_NUMBER
1170110,1454,Hexaprenyl diphosphate synthase,UNIPROT
1170111,1454,Hexaprenyl pyrophosphate synthetase,UNIPROT
1170109,1454,"Hexaprenyl-diphosphate synthase large subunit ((2E,6E)-farnesyl-diphosphate specific)",UNIPROT
1170112,1454,HexPS,UNIPROT
1170108,1454,hexs-b,GENE_SYMBOL
1170122,1455,3.5.4.3,EC_NUMBER
1170121,1455,GAH,UNIPROT
1170114,1455,GDA,GENE_SYMBOL
1170119,1455,Guanase,UNIPROT
1170120,1455,Guanine aminase,UNIPROT
1170117,1455,Guanine aminohydrolase,UNIPROT
1170116,1455,Guanine deaminase,UNIPROT
878235,1455,KIAA1258,GENE_SYMBOL_OTHER
1170118,1455,p51-nedasin,UNIPROT
1170132,1456,3.4.22.58,EC_NUMBER
1170131,1456,CASP-5,UNIPROT
1170123,1456,CASP5,GENE_SYMBOL
1170125,1456,Caspase-5,UNIPROT
1170127,1456,Caspase-5 subunit p10,UNIPROT
1170126,1456,Caspase-5 subunit p20,UNIPROT
1170128,1456,ICE(rel)-III,UNIPROT
878244,1456,ICH3,GENE_SYMBOL_OTHER
1170129,1456,Protease ICH-3,UNIPROT
1170130,1456,Protease TY,UNIPROT
1170136,1457,3.2.1.49,EC_NUMBER
1170135,1457,Alpha-galactosidase B,UNIPROT
1170134,1457,Alpha-N-acetylgalactosaminidase,UNIPROT
1170133,1457,NAGA,GENE_SYMBOL
1170140,1458,Na(+)/H(+) exchanger 2,UNIPROT
1170142,1458,NHE-2,UNIPROT
878258,1458,NHE2,GENE_SYMBOL_OTHER
1170137,1458,SLC9A2,GENE_SYMBOL
1170139,1458,Sodium/hydrogen exchanger 2,UNIPROT
1170141,1458,Solute carrier family 9 member 2,UNIPROT
1170147,1459,"1,3-beta-D-glucan-UDP glucosyltransferase",UNIPROT
1170146,1459,"1,3-beta-glucan synthase component GSC2",UNIPROT
1170150,1459,2.4.1.34,EC_NUMBER
1170148,1459,FK506 sensitivity protein 2,UNIPROT
878264,1459,FKS2,GENE_SYMBOL_OTHER
878265,1459,GLS2 ,GENE_SYMBOL_OTHER
1170149,1459,Glucan synthase of cerevisiae protein 2,UNIPROT
1170143,1459,GSC2,GENE_SYMBOL
1170160,1460,2.3.2.13,EC_NUMBER
1170153,1460,Protein-glutamine gamma-glutamyltransferase 5,UNIPROT
1170156,1460,TG(X),UNIPROT
1170158,1460,TGase X,UNIPROT
1170159,1460,TGase-5,UNIPROT
1170151,1460,TGM5,GENE_SYMBOL
878272,1460,TGMX,GENE_SYMBOL_OTHER
1170157,1460,TGX,UNIPROT
1170154,1460,Transglutaminase X,UNIPROT
1170155,1460,Transglutaminase-5,UNIPROT
1170168,1461,7.2.2.10,EC_NUMBER
1170161,1461,ATP2A1,GENE_SYMBOL
1170163,1461,Calcium pump 1,UNIPROT
1170164,1461,"Calcium-transporting ATPase sarcoplasmic reticulum type, fast twitch skeletal muscle isoform",UNIPROT
1170165,1461,Endoplasmic reticulum class 1/2 Ca(2+) ATPase,UNIPROT
1170162,1461,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,UNIPROT
1170166,1461,SERCA1,UNIPROT
1170167,1461,SR Ca(2+)-ATPase 1,UNIPROT
1171537,1462,1.5.1.5,EC_NUMBER
1171538,1462,3.5.4.9,EC_NUMBER
1171539,1462,6.3.4.3,EC_NUMBER
1171531,1462,"C-1-tetrahydrofolate synthase, cytoplasmic",UNIPROT
1171535,1462,"C-1-tetrahydrofolate synthase, cytoplasmic, N-terminally processed",UNIPROT
1171536,1462,C1-THF synthase,UNIPROT
1171534,1462,Formyltetrahydrofolate synthetase,UNIPROT
1171533,1462,Methenyltetrahydrofolate cyclohydrolase,UNIPROT
1171532,1462,Methylenetetrahydrofolate dehydrogenase,UNIPROT
1171530,1462,Mthfd1,GENE_SYMBOL
1171541,1463,D(3) dopamine receptor,UNIPROT
1171542,1463,Dopamine D3 receptor,UNIPROT
1171540,1463,Drd3,GENE_SYMBOL
1171546,1464,GABA(A) receptor subunit alpha-1,UNIPROT
879660,1464,Gabra-1,GENE_SYMBOL_OTHER
1171543,1464,Gabra1,GENE_SYMBOL
1171545,1464,Gamma-aminobutyric acid receptor subunit alpha-1,UNIPROT
1171549,1465,GABA(A) receptor subunit alpha-4,UNIPROT
1171547,1465,GABRA4,GENE_SYMBOL
1171548,1465,Gamma-aminobutyric acid receptor subunit alpha-4,UNIPROT
1171550,1466,Afp,GENE_SYMBOL
1171552,1466,Alpha-1-fetoprotein,UNIPROT
1171553,1466,Alpha-fetoglobulin,UNIPROT
1171551,1466,Alpha-fetoprotein,UNIPROT
1171562,1467,2.7.11.1,EC_NUMBER
1171557,1467,DNA-dependent protein kinase catalytic subunit,UNIPROT
1171560,1467,DNA-PK catalytic subunit,UNIPROT
1171561,1467,DNA-PKcs,UNIPROT
1171558,1467,DNPK1,UNIPROT
879671,1467,HYRC,GENE_SYMBOL_OTHER
879672,1467,HYRC1,GENE_SYMBOL_OTHER
1171559,1467,p460,UNIPROT
1171554,1467,PRKDC,GENE_SYMBOL
1171572,1468,AHF,UNIPROT
1171570,1468,Antihemophilic factor,UNIPROT
1171565,1468,Coagulation factor VIII,UNIPROT
1171563,1468,F8,GENE_SYMBOL
879680,1468,F8C,GENE_SYMBOL_OTHER
1171568,1468,Factor VIII B chain,UNIPROT
1171566,1468,"Factor VIIIa heavy chain, 200 kDa isoform",UNIPROT
1171567,1468,"Factor VIIIa heavy chain, 92 kDa isoform",UNIPROT
1171569,1468,Factor VIIIa light chain,UNIPROT
1171571,1468,Procoagulant component,UNIPROT
1171576,1469,Glucocorticoid receptor,UNIPROT
879690,1469,Grl,GENE_SYMBOL_OTHER
879691,1469,Grl1,GENE_SYMBOL_OTHER
1171573,1469,Nr3c1,GENE_SYMBOL
1171577,1469,Nuclear receptor subfamily 3 group C member 1,UNIPROT
1171588,1470,2.7.1.153,EC_NUMBER
1171587,1470,p110beta,UNIPROT
1171581,1470,"Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit beta",UNIPROT
1171580,1470,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform",UNIPROT
1171582,1470,PI3-kinase subunit beta,UNIPROT
1171583,1470,PI3K-beta,UNIPROT
1171584,1470,PI3Kbeta,UNIPROT
879695,1470,PIK3C1,GENE_SYMBOL_OTHER
1171578,1470,PIK3CB,GENE_SYMBOL
1171585,1470,PtdIns-3-kinase subunit beta,UNIPROT
1171586,1470,PtdIns-3-kinase subunit p110-beta,UNIPROT
1171596,1471,2.4.1.65,EC_NUMBER
1171590,1471,"Alpha-(1,3)-fucosyltransferase 5",UNIPROT
1171594,1471,Fuc-TV,UNIPROT
1171591,1471,Fucosyltransferase 5,UNIPROT
1171592,1471,Fucosyltransferase V,UNIPROT
1171595,1471,FucT-V,UNIPROT
1171589,1471,FUT5,GENE_SYMBOL
1171593,1471,Galactoside 3-L-fucosyltransferase,UNIPROT
1168630,1472,3.4.22.52,EC_NUMBER
1168626,1472,Calcium-activated neutral proteinase,UNIPROT
1168625,1472,Calpain-1 catalytic subunit,UNIPROT
1168627,1472,Calpain-1 large subunit,UNIPROT
1168629,1472,CANP,UNIPROT
1168628,1472,Mu/M-type,UNIPROT
1168636,1473,(S)-3-amino-2-methylpropionate transaminase,UNIPROT
1168643,1473,2.6.1.19,EC_NUMBER
1168644,1473,2.6.1.22,EC_NUMBER
1168634,1473,"4-aminobutyrate aminotransferase, brain isoform",UNIPROT
1168635,1473,"4-aminobutyrate aminotransferase, liver isoform",UNIPROT
1168633,1473,"4-aminobutyrate aminotransferase, mitochondrial",UNIPROT
1168631,1473,Abat,GENE_SYMBOL
1168637,1473,GABA aminotransferase,UNIPROT
1168641,1473,GABA transaminase,UNIPROT
1168640,1473,GABA-AT,UNIPROT
1168642,1473,GABA-T,UNIPROT
868756,1473,Gabat,GENE_SYMBOL_OTHER
1168638,1473,Gamma-amino-N-butyrate transaminase,UNIPROT
1168639,1473,L-AIBAT,UNIPROT
868771,1474,Blt2,GENE_SYMBOL_OTHER
1168647,1474,Leukotriene B4 receptor 2,UNIPROT
1168648,1474,Leukotriene B4 receptor BLT2,UNIPROT
1168649,1474,LTB4-R 2,UNIPROT
1168650,1474,LTB4-R2,UNIPROT
1168645,1474,Ltb4r2,GENE_SYMBOL
1168654,1475,"1,25-dihydroxyvitamin D3 receptor",UNIPROT
868778,1475,Nr1i1,GENE_SYMBOL_OTHER
1168655,1475,Nuclear receptor subfamily 1 group I member 1,UNIPROT
1168651,1475,Vdr,GENE_SYMBOL
1168656,1475,VDR,UNIPROT
1168653,1475,Vitamin D3 receptor,UNIPROT
1168664,1476,3.1.3.1,EC_NUMBER
868785,1476,Akp-3,GENE_SYMBOL_OTHER
868786,1476,Akp3,GENE_SYMBOL_OTHER
1168661,1476,Alkaline phosphatase 3,UNIPROT
1168657,1476,Iap,GENE_SYMBOL
1168662,1476,IAP,UNIPROT
1168663,1476,Intestinal alkaline phosphatase,UNIPROT
1168660,1476,Intestinal-type alkaline phosphatase,UNIPROT
1168672,1477,4.1.1.50,EC_NUMBER
1168670,1477,AdoMetDC 2,UNIPROT
868795,1477,Amd-2,GENE_SYMBOL_OTHER
1168665,1477,Amd2,GENE_SYMBOL
1168668,1477,S-adenosylmethionine decarboxylase 2 alpha chain,UNIPROT
