domain_id,domain_type,source_domain_id,domain_name,domain_description
12965,Pfam-A,PF02191,OLF,
12966,Pfam-A,PF03483,B3_4,
12967,Pfam-A,PF03484,B5,
12968,Pfam-A,PF17759,tRNA_synthFbeta,
12969,Pfam-A,PF18262,PhetRS_B1,
12970,Pfam-A,PF02889,Sec63,
12971,Pfam-A,PF18149,Helicase_PWI,
12972,Pfam-A,PF08442,ATP-grasp_2,
12973,Pfam-A,PF02167,Cytochrom_C1,
12974,Pfam-A,PF18323,CSN5_C,
12975,Pfam-A,PF06920,DHR-2,
12976,Pfam-A,PF14429,DOCK-C2,
12977,Pfam-A,PF16172,DOCK_N,
12978,Pfam-A,PF01408,GFO_IDH_MocA,
12979,Pfam-A,PF16654,DAPDH_C,
12980,Pfam-A,PF00165,HTH_AraC,
12981,Pfam-A,PF18084,ARTD15_N,
12982,Pfam-A,PF18101,Pan3_PK,
12983,Pfam-A,PF08781,DP,
12984,Pfam-A,PF15440,THRAP3_BCLAF1,
12985,Pfam-A,PF05300,DUF737,
12986,Pfam-A,PF06677,Auto_anti-p27,
12987,Pfam-A,PF18424,a_DG1_N2,
12988,Pfam-A,PF12872,OST-HTH,
12989,Pfam-A,PF01611,Filo_glycop,
12990,Pfam-A,PF03556,Cullin_binding,
12991,Pfam-A,PF02973,Sialidase,
12992,Pfam-A,PF11095,Gemin7,
12993,Pfam-A,PF04136,Sec34,
12994,Pfam-A,PF10191,COG7,
12995,Pfam-A,PF13603,tRNA-synt_1_2,
12996,Pfam-A,PF11987,IF-2,
12997,Pfam-A,PF01287,eIF-5a,
12998,Pfam-A,PF01121,CoaE,
12999,Pfam-A,PF01161,PBP,
13000,Pfam-A,PF06071,YchF-GTPase_C,
13001,Pfam-A,PF01926,MMR_HSR1,
13002,Pfam-A,PF09270,BTD,
13003,Pfam-A,PF09271,LAG1-DNAbind,
13004,Pfam-A,PF04802,SMK-1,
13005,Pfam-A,PF18572,T6PP_N,
13006,Pfam-A,PF06436,Pneumovirus_M2,
13007,Pfam-A,PF02478,Pneumo_phosprot,
13008,Pfam-A,PF02469,Fasciclin,
13009,Pfam-A,PF17691,Croc_4,
13010,Pfam-A,PF04774,HABP4_PAI-RBP1,
13011,Pfam-A,PF09337,zf-H2C2,
13012,Pfam-A,PF17919,RT_RNaseH_2,
13013,Pfam-A,PF17961,Big_8,
13014,Pfam-A,PF17678,Glyco_hydro_92N,
13015,Pfam-A,PF17904,KH_9,
13016,Pfam-A,PF18336,Tudor_FRX1,
13017,Pfam-A,PF16450,Prot_ATP_ID_OB,
13018,Pfam-A,PF18051,RPN1_C,
13019,Pfam-A,PF18098,RPN5_C,
13020,Pfam-A,PF18055,RPN6_N,
13021,Pfam-A,PF18503,RPN6_C_helix,
13022,Pfam-A,PF18295,Pdase_M17_N2,
13023,Pfam-A,PF17777,RL10P_insert,
13024,Pfam-A,PF17668,Acetyltransf_17,
13025,Pfam-A,PF18027,Pepdidase_M14_N,
13026,Pfam-A,PF00791,ZU5,
13027,Pfam-A,PF00875,DNA_photolyase,
13028,Pfam-A,PF03441,FAD_binding_7,
13029,Pfam-A,PF15905,HMMR_N,
13030,Pfam-A,PF00630,Filamin,
13031,Pfam-A,PF13774,Longin,
13032,Pfam-A,PF03177,Nucleoporin_C,
13033,Pfam-A,PF08801,Nucleoporin_N,
13034,Pfam-A,PF12341,Mcl1_mid,
13035,Pfam-A,PF12894,ANAPC4_WD40,
13036,Pfam-A,PF03366,YEATS,
13037,Pfam-A,PF14051,Requiem_N,
13038,Pfam-A,PF03650,MPC,
13039,Pfam-A,PF01602,Adaptin_N,
13040,Pfam-A,PF02296,Alpha_adaptin_C,
13041,Pfam-A,PF02883,Alpha_adaptinC2,
13042,Pfam-A,PF14721,AIF_C,
13043,Pfam-A,PF08416,PTB,
13044,Pfam-A,PF04597,Ribophorin_I,
13045,Pfam-A,PF00626,Gelsolin,
13046,Pfam-A,PF01922,SRP19,
13047,Pfam-A,PF03114,BAR,
13048,Pfam-A,PF00313,CSD,
13049,Pfam-A,PF03637,Mob1_phocein,
13050,Pfam-A,PF18606,HTH_53,
13051,Pfam-A,PF18633,zf-CCCH_8,
13052,Pfam-A,PF06012,DUF908,
13053,Pfam-A,PF06025,DUF913,
13054,Pfam-A,PF14377,UBM,
13055,Pfam-A,PF00395,SLH,
13056,Pfam-A,PF07676,PD40,
13057,Pfam-A,PF01086,Clathrin_lg_ch,
13058,Pfam-A,PF06017,Myosin_TH1,
13059,Pfam-A,PF15702,HPS6,
13060,Pfam-A,PF04051,TRAPP,
13061,Pfam-A,PF13434,K_oxygenase,
13062,Pfam-A,PF08061,P68HR,
13063,Pfam-A,PF01044,Vinculin,
13064,Pfam-A,PF01476,LysM,
13065,Pfam-A,PF07534,TLD,
13066,Pfam-A,PF02845,CUE,
13067,Pfam-A,PF05416,Peptidase_C37,
13068,Pfam-A,PF08405,Calici_PP_N,
13069,Pfam-A,PF13087,AAA_12,
13070,Pfam-A,PF06668,ITI_HC_C,
13071,Pfam-A,PF00736,EF1_GNE,
13072,Pfam-A,PF10587,EF-1_beta_acid,
13073,Pfam-A,PF00647,EF1G,
13074,Pfam-A,PF00029,Connexin,
13075,Pfam-A,PF00566,RabGAP-TBC,
13076,Pfam-A,PF12068,PH_RBD,
13077,Pfam-A,PF15475,UPF0444,
13078,Pfam-A,PF01384,PHO4,
13079,Pfam-A,PF02760,HIN,
13080,Pfam-A,PF03096,Ndr,
13081,Pfam-A,PF05388,Carbpep_Y_N,
13082,Pfam-A,PF11808,PhoR,
13083,Pfam-A,PF09312,SurA_N,
13084,Pfam-A,PF01547,SBP_bac_1,
13085,Pfam-A,PF16207,RAWUL,
13086,Pfam-A,PF16886,ATP-synt_ab_Xtn,
13087,Pfam-A,PF09128,RGS-like,
13088,Pfam-A,PF17838,PH_16,
13089,Pfam-A,PF05822,UMPH-1,
13090,Pfam-A,PF08961,NRBF2,
13091,Pfam-A,PF17169,NRBF2_MIT,
13092,Pfam-A,PF02938,GAD,
13093,Pfam-A,PF13545,HTH_Crp_2,
13094,Pfam-A,PF01075,Glyco_transf_9,
13095,Pfam-A,PF14559,TPR_19,
13096,Pfam-A,PF02673,BacA,
13097,Pfam-A,PF01522,Polysacc_deac_1,
13098,Pfam-A,PF14883,GHL13,
13099,Pfam-A,PF14580,LRR_9,
13100,Pfam-A,PF17793,AHD,
13101,Pfam-A,PF01535,PPR,
13102,Pfam-A,PF03836,RasGAP_C,
13103,Pfam-A,PF01115,F_actin_cap_B,
13104,Pfam-A,PF16663,MAGI_u1,
13105,Pfam-A,PF16666,MAGI_u5,
13106,Pfam-A,PF00402,Calponin,
13107,Pfam-A,PF06110,DUF953,
13108,Pfam-A,PF03266,NTPase_1,
13109,Pfam-A,PF08662,eIF2A,
13110,Pfam-A,PF13508,Acetyltransf_7,
13111,Pfam-A,PF01786,AOX,
13112,Pfam-A,PF05920,Homeobox_KN,
13113,Pfam-A,PF07526,POX,
13114,Pfam-A,PF01105,EMP24_GP25L,
13115,Pfam-A,PF16759,LIG3_BRCT,
13116,Pfam-A,PF08776,VASP_tetra,
13117,Pfam-A,PF10236,DAP3,
13118,Pfam-A,PF15327,Tankyrase_bdg_C,
13119,Pfam-A,PF12763,EF-hand_4,
13120,Pfam-A,PF16880,EHD_N,
13121,Pfam-A,PF18150,DUF5600,
13122,Pfam-A,PF01883,FeS_assembly_P,
13123,Pfam-A,PF17054,JUPITER,
13124,Pfam-A,PF03881,Fructosamin_kin,
13125,Pfam-A,PF05002,SGS,
13126,Pfam-A,PF09032,Siah-Interact_N,
13127,Pfam-A,PF05397,Med15_fungi,
13128,Pfam-A,PF16987,KIX_2,
13129,Pfam-A,PF18535,Gal11_ABD1,
13130,Pfam-A,PF05404,TRAP-delta,
13131,Pfam-A,PF05529,Bap31,
13132,Pfam-A,PF18035,Bap31_Bap29_C,
13133,Pfam-A,PF01267,F-actin_cap_A,
13134,Pfam-A,PF07718,Coatamer_beta_C,
13135,Pfam-A,PF14806,Coatomer_b_Cpla,
13136,Pfam-A,PF00696,AA_kinase,
13137,Pfam-A,PF02978,SRP_SPB,
13138,Pfam-A,PF13631,Cytochrom_B_N_2,
13139,Pfam-A,PF13847,Methyltransf_31,
13140,Pfam-A,PF03061,4HBT,
13141,Pfam-A,PF03747,ADP_ribosyl_GH,
13142,Pfam-A,PF03309,Pan_kinase,
13143,Pfam-A,PF18627,PgdA_N,
13144,Pfam-A,PF00978,RdRP_2,
13145,Pfam-A,PF01443,Viral_helicase1,
13146,Pfam-A,PF01660,Vmethyltransf,
13147,Pfam-A,PF01707,Peptidase_C9,
13148,Pfam-A,PF03496,ADPrib_exo_Tox,
13149,Pfam-A,PF03545,YopE,
13150,Pfam-A,PF16688,CNV-Replicase_N,
13151,Pfam-A,PF03134,TB2_DP1_HVA22,
13152,Pfam-A,PF03832,WSK,
13153,Pfam-A,PF10522,RII_binding_1,
13154,Pfam-A,PF02389,Cornifin,
13155,Pfam-A,PF16727,REV1_C,
13156,Pfam-A,PF09515,Thia_YuaJ,
13157,Pfam-A,PF02251,PA28_alpha,
13158,Pfam-A,PF02252,PA28_beta,
13159,Pfam-A,PF07528,DZF,
13160,Pfam-A,PF11540,Dynein_IC2,
13161,Pfam-A,PF03051,Peptidase_C1_2,
13162,Pfam-A,PF03966,Trm112p,
13163,Pfam-A,PF01869,BcrAD_BadFG,
13164,Pfam-A,PF00784,MyTH4,
13165,Pfam-A,PF01791,DeoC,
13166,Pfam-A,PF10484,MRP-S23,
13167,Pfam-A,PF12478,DUF3697,
13168,Pfam-A,PF02218,HS1_rep,
13169,Pfam-A,PF12287,Caprin-1_C,
13170,Pfam-A,PF18293,Caprin-1_dimer,
13171,Pfam-A,PF04810,zf-Sec23_Sec24,
13172,Pfam-A,PF04811,Sec23_trunk,
13173,Pfam-A,PF04815,Sec23_helical,
13174,Pfam-A,PF08033,Sec23_BS,
13175,Pfam-A,PF10248,Mlf1IP,
13176,Pfam-A,PF04146,YTH,
13177,Pfam-A,PF09439,SRPRB,
13178,Pfam-A,PF18360,hnRNP_Q_AcD,
13179,Pfam-A,PF01584,CheW,
13180,Pfam-A,PF01627,Hpt,
13181,Pfam-A,PF02895,H-kinase_dim,
13182,Pfam-A,PF09078,CheY-binding,
13183,Pfam-A,PF08542,Rep_fac_C,
13184,Pfam-A,PF18808,Importin_rep_4,
13185,Pfam-A,PF18829,Importin_rep_6,
13186,Pfam-A,PF00050,Kazal_1,
13187,Pfam-A,PF03146,NtA,
13188,Pfam-A,PF08976,EF-hand_11,
13189,Pfam-A,PF12931,Sec16_C,
13190,Pfam-A,PF12932,Sec16,
13191,Pfam-A,PF09738,LRRFIP,
13192,Pfam-A,PF09793,AD,
13193,Pfam-A,PF17889,NLRC4_HD,
13194,Pfam-A,PF08143,CBFNT,
13195,Pfam-A,PF04111,APG6,
13196,Pfam-A,PF15285,BH3,
13197,Pfam-A,PF17675,APG6_N,
13198,Pfam-A,PF18263,MCM6_C,
13199,Pfam-A,PF08558,TRF,
13200,Pfam-A,PF16772,TERF2_RBM,
13201,Pfam-A,PF13865,FoP_duplication,
13202,Pfam-A,PF13507,GATase_5,
13203,Pfam-A,PF18072,FGAR-AT_linker,
13204,Pfam-A,PF18076,FGAR-AT_N,
13205,Pfam-A,PF04045,P34-Arc,
13206,Pfam-A,PF04699,P16-Arc,
13207,Pfam-A,PF03291,Pox_MCEL,
13208,Pfam-A,PF06201,PITH,
13209,Pfam-A,PF08152,GUCT,
13210,Pfam-A,PF10186,Atg14,
13211,Pfam-A,PF00488,MutS_V,
13212,Pfam-A,PF01624,MutS_I,
13213,Pfam-A,PF05188,MutS_II,
13214,Pfam-A,PF05190,MutS_IV,
13215,Pfam-A,PF05192,MutS_III,
13216,Pfam-A,PF01912,eIF-6,
13217,Pfam-A,PF01454,MAGE,
13218,Pfam-A,PF12440,MAGE_N,
13219,Pfam-A,PF02181,FH2,
13220,Pfam-A,PF06345,Drf_DAD,
13221,Pfam-A,PF06346,Drf_FH1,
13222,Pfam-A,PF06367,Drf_FH3,
13223,Pfam-A,PF06371,Drf_GBD,
13224,Pfam-A,PF04869,Uso1_p115_head,
13225,Pfam-A,PF04871,Uso1_p115_C,
13226,Pfam-A,PF18770,Arm_vescicular,
13227,Pfam-A,PF01381,HTH_3,
13228,Pfam-A,PF08523,MBF1,
13229,Pfam-A,PF12807,eIF3_p135,
13230,Pfam-A,PF13236,CLU,
13231,Pfam-A,PF15044,CLU_N,
13232,Pfam-A,PF02207,zf-UBR,
13233,Pfam-A,PF13764,E3_UbLigase_R4,
13234,Pfam-A,PF13001,Ecm29,
13235,Pfam-A,PF16764,Sharpin_PH,
13236,Pfam-A,PF01485,IBR,
13237,Pfam-A,PF09409,PUB,
13238,Pfam-A,PF16678,HOIP-UBA,
13239,Pfam-A,PF18091,E3_UbLigase_RBR,
13240,Pfam-A,PF18486,PUB_1,
13241,Pfam-A,PF11411,DNA_ligase_IV,
13242,Pfam-A,PF06632,XRCC4,
13243,Pfam-A,PF10165,Ric8,
13244,Pfam-A,PF08751,TrwC,
13245,Pfam-A,PF07057,TraI,
13246,Pfam-A,PF18272,ssDNA_TraI_N,
13247,Pfam-A,PF18340,TraI_2B,
13248,Pfam-A,PF01081,Aldolase,
13249,Pfam-A,PF05586,Ant_C,
13250,Pfam-A,PF05587,Anth_Ig,
13251,Pfam-A,PF12122,Rhomboid_N,
13252,Pfam-A,PF00030,Crystall,
13253,Pfam-A,PF06384,ICAT,
13254,Pfam-A,PF03656,Pam16,
13255,Pfam-A,PF01887,SAM_adeno_trans,
13256,Pfam-A,PF16735,MYO10_CC,
13257,Pfam-A,PF18597,SH3_19,
13258,Pfam-A,PF00946,Mononeg_RNA_pol,
13259,Pfam-A,PF14318,Mononeg_mRNAcap,
