site_id,site_name,tid
5336,"Muscle-type nicotinic acetylcholine receptor, Neur_chan_LBD domain",117052
5337,"Muscle-type nicotinic acetylcholine receptor, Neur_chan_LBD domain",117052
5338,"Muscle-type nicotinic acetylcholine receptor, Neur_chan_LBD domain",117052
5339,"Muscle-type nicotinic acetylcholine receptor, Neur_chan_LBD domain",117052
5340,"Muscle-type nicotinic acetylcholine receptor, Neur_chan_LBD domain",117052
5341,"Muscle-type nicotinic acetylcholine receptor, Neur_chan_LBD domain",117052
5342,"Muscle-type nicotinic acetylcholine receptor, Neur_chan_LBD domain",117052
5343,"Muscle-type nicotinic acetylcholine receptor, Neur_chan_LBD domain",117052
5344,"Muscle-type nicotinic acetylcholine receptor, Neur_chan_LBD domain",117052
5345,"Muscle-type nicotinic acetylcholine receptor, Neur_chan_LBD domain",117052
5346,"Muscle-type nicotinic acetylcholine receptor, Neur_chan_LBD domain",117052
5347,"Muscle-type nicotinic acetylcholine receptor, Neur_chan_LBD domain",117052
5348,"Muscle-type nicotinic acetylcholine receptor, Neur_chan_LBD domain",117052
5349,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5350,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5351,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5352,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5353,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5354,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5355,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5356,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5357,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5358,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5359,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5360,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5361,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5362,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5363,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5364,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5365,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5366,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5367,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5368,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5369,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5370,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5371,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5372,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5373,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5374,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5375,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5376,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5377,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5378,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5379,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5380,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5381,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5382,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5383,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5384,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5385,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5386,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5387,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5388,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5389,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5390,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5391,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5392,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5393,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5394,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5395,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5396,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5397,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5398,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5399,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5400,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5401,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5402,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5403,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5404,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5405,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5406,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5407,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5408,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5409,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5410,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5411,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5412,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5413,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5414,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5415,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5416,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5417,"Potassium voltage-gated channel subfamily H member 3, Ion_trans domain",105729
5418,"Voltage-gated potassium channel, Ion_trans domain",117024
5419,"Voltage-gated potassium channel, Ion_trans domain",10552
5420,"Voltage-gated potassium channel, Ion_trans domain",100630
5421,"Voltage-gated potassium channel, Ion_trans domain",100630
5422,"Voltage-gated potassium channel, Ion_trans domain",11976
5423,"Voltage-gated potassium channel, Ion_trans domain",117024
5424,"Voltage-gated potassium channel, Ion_trans domain",102706
5425,"Voltage-gated potassium channel, Ion_trans domain",102706
5426,"Voltage-gated potassium channel, Ion_trans domain",102706
5427,"Voltage-gated potassium channel, Ion_trans domain",102706
5428,"Voltage-gated potassium channel, Ion_trans domain",102706
5429,"Voltage-gated potassium channel, Ion_trans domain",105729
5430,"Voltage-gated potassium channel, Ion_trans domain",105729
5431,"Voltage-gated potassium channel, Ion_trans domain",105729
5432,"Voltage-gated potassium channel, Ion_trans domain",105729
5433,"Voltage-gated potassium channel, Ion_trans domain",105729
5434,"Voltage-gated potassium channel, Ion_trans domain",105729
5435,"Voltage-gated potassium channel, Ion_trans domain",105729
5436,"Voltage-gated potassium channel, Ion_trans domain",105729
5437,"Voltage-gated potassium channel, Ion_trans domain",105729
5438,"Voltage-gated potassium channel, Ion_trans domain",105729
5439,"Voltage-gated potassium channel, Ion_trans domain",105729
5440,"Voltage-gated potassium channel, Ion_trans domain",105729
5441,"Voltage-gated potassium channel, Ion_trans domain",105729
5442,"Voltage-gated potassium channel, Ion_trans domain",105729
5443,"Voltage-gated potassium channel, Ion_trans domain",105729
5444,"Voltage-gated potassium channel, Ion_trans domain",105729
5445,"Voltage-gated potassium channel, Ion_trans domain",105729
5446,"Voltage-gated potassium channel, Ion_trans domain",105729
5447,"Voltage-gated potassium channel, Ion_trans domain",105729
5448,"Voltage-gated potassium channel, Ion_trans domain",105729
5449,"Voltage-gated potassium channel, Ion_trans domain",105729
5450,"Voltage-gated potassium channel, Ion_trans domain",105729
5451,"Voltage-gated potassium channel, Ion_trans domain",105729
5452,"Voltage-gated potassium channel, Ion_trans domain",105729
5453,"Voltage-gated potassium channel, Ion_trans domain",105729
5454,"Voltage-gated potassium channel, Ion_trans domain",105729
5455,"Voltage-gated potassium channel, Ion_trans domain",105729
5456,"Voltage-gated potassium channel, Ion_trans domain",105729
5457,"Voltage-gated potassium channel, Ion_trans domain",105729
5458,"Voltage-gated potassium channel, Ion_trans domain",105729
5459,"Voltage-gated potassium channel, Ion_trans domain",105729
5460,"Voltage-gated potassium channel, Ion_trans domain",105729
5461,"Voltage-gated potassium channel, Ion_trans domain",105729
5462,"Voltage-gated potassium channel, Ion_trans domain",105729
5463,"Voltage-gated potassium channel, Ion_trans domain",105729
5464,"Voltage-gated potassium channel, Ion_trans domain",105729
5465,"Voltage-gated potassium channel, Ion_trans domain",105729
5466,"Voltage-gated potassium channel, Ion_trans domain",105729
5467,"Voltage-gated potassium channel, Ion_trans domain",105729
5468,"Voltage-gated potassium channel, Ion_trans domain",105729
5469,"Voltage-gated potassium channel, Ion_trans domain",105729
5470,"Voltage-gated potassium channel, Ion_trans domain",105729
5471,"Voltage-gated potassium channel, Ion_trans domain",105729
5472,"Voltage-gated potassium channel, Ion_trans domain",105729
5473,"Voltage-gated potassium channel, Ion_trans domain",105729
5474,"Voltage-gated potassium channel, Ion_trans domain",105729
5475,"Voltage-gated potassium channel, Ion_trans domain",105729
5476,"Voltage-gated potassium channel, Ion_trans domain",105729
5477,"Voltage-gated potassium channel, Ion_trans domain",105729
5478,"Voltage-gated potassium channel, Ion_trans domain",105729
5479,"Voltage-gated potassium channel, Ion_trans domain",105729
5480,"Voltage-gated potassium channel, Ion_trans domain",105729
5481,"Voltage-gated potassium channel, Ion_trans domain",105729
5482,"Voltage-gated potassium channel, Ion_trans domain",105729
5483,"Voltage-gated potassium channel, Ion_trans domain",105729
5484,"Voltage-gated potassium channel, Ion_trans domain",105729
5485,"Voltage-gated potassium channel, Ion_trans domain",105729
5486,"Voltage-gated potassium channel, Ion_trans domain",105729
5487,"Voltage-gated potassium channel, Ion_trans domain",105729
5488,"Voltage-gated potassium channel, Ion_trans domain",105729
5489,"Voltage-gated potassium channel, Ion_trans domain",105729
5490,"Voltage-gated potassium channel, Ion_trans domain",105729
5491,"Voltage-gated potassium channel, Ion_trans domain",105729
5492,"Voltage-gated potassium channel, Ion_trans domain",105729
5493,"Voltage-gated potassium channel, Ion_trans domain",105729
5494,"Voltage-gated potassium channel, Ion_trans domain",105729
5495,"Voltage-gated potassium channel, Ion_trans domain",105729
5496,"Voltage-gated potassium channel, Ion_trans domain",105729
5497,"Voltage-gated potassium channel, Ion_trans domain",105729
5498,"Voltage-gated calcium channel, Ion_trans domain",117294
5499,"Voltage-gated calcium channel, Ion_trans domain",117294
5500,"Voltage-gated calcium channel, Ion_trans domain",117294
5501,"Voltage-gated calcium channel, Ion_trans domain",117294
5502,"Voltage-gated calcium channel, Ion_trans domain",117294
5503,"Voltage-gated calcium channel, Ion_trans domain",117294
5504,"Voltage-gated calcium channel, Ion_trans domain",117294
5505,"Voltage-gated calcium channel, Ion_trans domain",117294
5506,"Voltage-gated calcium channel, Ion_trans domain",117294
5507,"Voltage-gated calcium channel, Ion_trans domain",117294
5508,"Voltage-gated calcium channel, Ion_trans domain",117294
5509,"Voltage-gated calcium channel, Ion_trans domain",117294
5510,"Voltage-gated calcium channel, Ion_trans domain",117294
5511,"Voltage-gated calcium channel, Ion_trans domain",117294
5512,"Voltage-gated calcium channel, Ion_trans domain",117294
5513,"Voltage-gated calcium channel, Ion_trans domain",117294
5514,"Voltage-gated calcium channel, Ion_trans domain",117294
5515,"Voltage-gated calcium channel, Ion_trans domain",117294
5516,"Voltage-gated calcium channel, Ion_trans domain",117294
5517,"Voltage-gated calcium channel, Ion_trans domain",117294
5518,"Voltage-gated calcium channel, Ion_trans domain",117294
5519,"Voltage-gated calcium channel, Ion_trans domain",117294
5520,"Voltage-gated calcium channel, Ion_trans domain",117294
5521,"Voltage-gated calcium channel, Ion_trans domain",117294
5522,"KCNQ (Kv7) potassium channel, Ion_trans domain",117024
5523,"KCNQ (Kv7) potassium channel, Ion_trans domain",117024
5524,"Mitochondrial complex I (NADH dehydrogenase), dNK domain",105760
5525,"Mitochondrial complex I (NADH dehydrogenase), dNK domain",105760
5526,"Mitochondrial complex I (NADH dehydrogenase), dNK domain",105760
5527,"Mitochondrial complex I (NADH dehydrogenase), dNK domain",105760
5528,"Mitochondrial complex I (NADH dehydrogenase), dNK domain",105760
5529,"Mitochondrial complex I (NADH dehydrogenase), dNK domain",105760
5530,"Mitochondrial complex I (NADH dehydrogenase), dNK domain",105760
5531,"Mitochondrial complex I (NADH dehydrogenase), dNK domain",105760
5532,"Mitochondrial complex I (NADH dehydrogenase), dNK domain",105760
5533,"Mitochondrial complex I (NADH dehydrogenase), dNK domain",105760
5534,"Mitochondrial complex I (NADH dehydrogenase), dNK domain",105760
5535,"Mitochondrial complex I (NADH dehydrogenase), dNK domain",105760
5536,"Mitochondrial complex I (NADH dehydrogenase), dNK domain",105760
5537,"Mitochondrial complex I (NADH dehydrogenase), dNK domain",105760
5538,"Mitochondrial complex I (NADH dehydrogenase), dNK domain",105760
5539,"Mitochondrial complex I (NADH dehydrogenase), dNK domain",105760
5540,"Mitochondrial complex I (NADH dehydrogenase), dNK domain",105760
5541,"Mitochondrial complex I (NADH dehydrogenase), dNK domain",105760
5542,"Retinoic acid receptor, Hormone_recep domain",117175
5543,"Retinoic acid receptor, Hormone_recep domain",117175
5544,"Retinoic acid receptor, Hormone_recep domain",117175
5545,"Retinoic acid receptor, Hormone_recep domain",117175
5546,"Retinoic acid receptor, Hormone_recep domain",117175
5547,"Retinoic acid receptor, Hormone_recep domain",117175
5548,"Retinoic acid receptor, Hormone_recep domain",117177
5549,"Retinoic acid receptor, Hormone_recep domain",117177
5550,"Retinoic acid receptor, Hormone_recep domain",117177
5551,"Retinoic acid receptor, Hormone_recep domain",117177
5552,"Retinoic acid receptor, Hormone_recep domain",117177
5553,"Retinoic acid receptor, Hormone_recep domain",117177
5554,"Retinoic acid receptor, Hormone_recep domain",117177
5555,"Retinoic acid receptor, Hormone_recep domain",117177
5556,"Retinoic acid receptor, Hormone_recep domain",117177
5557,"Retinoic acid receptor, Hormone_recep domain",117177
5558,"Retinoic acid receptor, Hormone_recep domain",117177
5559,"Retinoid X receptor, Hormone_recep domain",109635
5560,"Retinoid X receptor, Hormone_recep domain",109635
5561,"Retinoid X receptor, Hormone_recep domain",109635
5562,"Retinoid X receptor, Hormone_recep domain",109635
5563,"Retinoid X receptor, Hormone_recep domain",109635
5564,"Retinoid X receptor, Hormone_recep domain",109635
5565,"Retinoid X receptor, Hormone_recep domain",109635
5566,"Retinoid X receptor, Hormone_recep domain",109635
5567,"Retinoid X receptor, Hormone_recep domain",109635
5568,"Retinoid X receptor, Hormone_recep domain",109635
5569,"Retinoid X receptor, Hormone_recep domain",109635
5570,"Retinoid X receptor, Hormone_recep domain",109635
5571,"Retinoid X receptor, Hormone_recep domain",109635
5572,"Retinoid X receptor, Hormone_recep domain",109635
5573,"Retinoid X receptor, Hormone_recep domain",109635
5574,"Retinoid X receptor, Hormone_recep domain",109635
5575,"Retinoid X receptor, Hormone_recep domain",109635
5576,"Retinoid X receptor, Hormone_recep domain",109636
5577,"Retinoid X receptor, Hormone_recep domain",109636
5578,"Retinoid X receptor, Hormone_recep domain",109636
5579,"Retinoid X receptor, Hormone_recep domain",109636
5580,"Retinoid X receptor, Hormone_recep domain",109636
5581,"Retinoid X receptor, Hormone_recep domain",109636
5582,"Retinoid X receptor, Hormone_recep domain",109636
5583,"Retinoid X receptor, Hormone_recep domain",109636
5584,"Retinoid X receptor, Hormone_recep domain",109636
5585,"Retinoid X receptor, Hormone_recep domain",109636
5586,"Retinoid X receptor, Hormone_recep domain",109636
5587,"Retinoid X receptor, Hormone_recep domain",109636
5588,"Retinoid X receptor, Hormone_recep domain",109636
5589,"Retinoid X receptor, Hormone_recep domain",109636
5590,"Retinoid X receptor, Hormone_recep domain",109636
5591,"Retinoid X receptor, Hormone_recep domain",109636
5592,"Retinoid X receptor, Hormone_recep domain",109636
5593,"Retinoid X receptor, Hormone_recep domain",109635
5594,"Retinoid X receptor, Hormone_recep domain",109635
5595,"Retinoid X receptor, Hormone_recep domain",109635
5596,"Retinoid X receptor, Hormone_recep domain",109635
5597,"Retinoid X receptor, Hormone_recep domain",109635
5598,"Retinoid X receptor, Hormone_recep domain",109635
5599,"Retinoid X receptor, Hormone_recep domain",109635
5600,"Retinoid X receptor, Hormone_recep domain",109635
5601,"Retinoid X receptor, Hormone_recep domain",109635
5602,"Retinoid X receptor, Hormone_recep domain",109635
5603,"Retinoid X receptor, Hormone_recep domain",109635
5604,"Retinoid X receptor, Hormone_recep domain",109636
5605,"Retinoid X receptor, Hormone_recep domain",109636
5606,"Retinoid X receptor, Hormone_recep domain",109636
