category,description,parent_key
function,arylesterase activity,BE0003562
function,dihydrocoumarin hydrolase activity,BE0003562
function,metal ion binding,BE0003562
function,protein homodimerization activity,BE0003562
process,aromatic compound catabolic process,BE0003562
process,carboxylic acid catabolic process,BE0003562
process,coumarin catabolic process,BE0003562
process,negative regulation of superoxide anion generation,BE0003562
process,phenylacetate catabolic process,BE0003562
process,response to external stimulus,BE0003562
process,response to toxic substance,BE0003562
component,cytosol,BE0002804
component,nucleus,BE0002804
function,ATP binding,BE0002804
function,deoxycytidine kinase activity,BE0002804
function,drug binding,BE0002804
function,nucleoside kinase activity,BE0002804
function,protein homodimerization activity,BE0002804
process,deoxyribonucleoside monophosphate biosynthetic process,BE0002804
process,nucleobase-containing small molecule metabolic process,BE0002804
process,nucleotide biosynthetic process,BE0002804
process,purine nucleobase metabolic process,BE0002804
process,purine-containing compound salvage,BE0002804
process,pyrimidine nucleobase metabolic process,BE0002804
process,pyrimidine nucleoside salvage,BE0002804
process,pyrimidine nucleotide metabolic process,BE0002804
process,small molecule metabolic process,BE0002804
component,cytosol,BE0003608
function,arylamine N-acetyltransferase activity,BE0003608
process,small molecule metabolic process,BE0003608
process,xenobiotic metabolic process,BE0003608
component,endoplasmic reticulum membrane,BE0003606
component,integral component of membrane,BE0003606
component,intracellular membrane-bounded organelle,BE0003606
function,flavin adenine dinucleotide binding,BE0003606
function,"N,N-dimethylaniline monooxygenase activity",BE0003606
function,NADP binding,BE0003606
function,trimethylamine monooxygenase activity,BE0003606
process,drug metabolic process,BE0003606
process,oxidation-reduction process,BE0003606
process,small molecule metabolic process,BE0003606
process,xenobiotic metabolic process,BE0003606
component,cytosol,BE0003607
function,arylamine N-acetyltransferase activity,BE0003607
process,small molecule metabolic process,BE0003607
process,xenobiotic metabolic process,BE0003607
component,mitochondrial inner membrane,BE0000731
component,mitochondrion,BE0000731
function,corticosterone 18-monooxygenase activity,BE0000731
function,heme binding,BE0000731
function,iron ion binding,BE0000731
function,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",BE0000731
function,steroid 11-beta-monooxygenase activity,BE0000731
process,aldosterone biosynthetic process,BE0000731
process,C21-steroid hormone biosynthetic process,BE0000731
process,cellular response to hormone stimulus,BE0000731
process,cellular response to peptide hormone stimulus,BE0000731
process,cellular response to potassium ion,BE0000731
process,cholesterol metabolic process,BE0000731
process,cortisol biosynthetic process,BE0000731
process,glucocorticoid biosynthetic process,BE0000731
process,glucose homeostasis,BE0000731
process,immune response,BE0000731
process,oxidation-reduction process,BE0000731
process,regulation of blood pressure,BE0000731
process,secondary metabolite biosynthetic process,BE0000731
process,small molecule metabolic process,BE0000731
process,steroid metabolic process,BE0000731
process,sterol metabolic process,BE0000731
process,xenobiotic metabolic process,BE0000731
component,endoplasmic reticulum membrane,BE0009565
component,integral component of membrane,BE0009565
component,organelle membrane,BE0009565
function,cis-stilbene-oxide hydrolase activity,BE0009565
function,epoxide hydrolase activity,BE0009565
process,aromatic compound catabolic process,BE0009565
process,epoxide metabolic process,BE0009565
process,response to organic cyclic compound,BE0009565
process,response to toxic substance,BE0009565
process,xenobiotic metabolic process,BE0009565
component,axon,BE0002089
component,cell body,BE0002089
component,cytosol,BE0002089
component,dendritic spine,BE0002089
component,extracellular exosome,BE0002089
component,integral component of membrane,BE0002089
component,membrane,BE0002089
component,mitochondrion,BE0002089
component,plasma membrane,BE0002089
component,postsynaptic membrane,BE0002089
function,catechol O-methyltransferase activity,BE0002089
function,magnesium ion binding,BE0002089
function,O-methyltransferase activity,BE0002089
process,cellular response to phosphate starvation,BE0002089
process,developmental process,BE0002089
process,dopamine catabolic process,BE0002089
process,estrogen metabolic process,BE0002089
process,female pregnancy,BE0002089
process,learning,BE0002089
process,methylation,BE0002089
process,multicellular organismal reproductive process,BE0002089
process,negative regulation of dopamine metabolic process,BE0002089
process,negative regulation of renal sodium excretion,BE0002089
process,negative regulation of smooth muscle cell proliferation,BE0002089
process,neurotransmitter biosynthetic process,BE0002089
process,neurotransmitter catabolic process,BE0002089
process,positive regulation of homocysteine metabolic process,BE0002089
process,regulation of sensory perception of pain,BE0002089
process,response to drug,BE0002089
process,response to lipopolysaccharide,BE0002089
process,response to organic cyclic compound,BE0002089
process,response to pain,BE0002089
process,short-term memory,BE0002089
process,small molecule metabolic process,BE0002089
process,synaptic transmission,BE0002089
process,xenobiotic metabolic process,BE0002089
component,endoplasmic reticulum membrane,BE0009371
component,organelle membrane,BE0009371
function,arachidonic acid epoxygenase activity,BE0009371
function,aromatase activity,BE0009371
function,enzyme binding,BE0009371
function,heme binding,BE0009371
function,iron ion binding,BE0009371
function,monooxygenase activity,BE0009371
function,oxidoreductase activity,BE0009371
function,steroid hydroxylase activity,BE0009371
process,drug metabolic process,BE0009371
process,epoxygenase P450 pathway,BE0009371
process,exogenous drug catabolic process,BE0009371
process,heterocycle metabolic process,BE0009371
process,monoterpenoid metabolic process,BE0009371
process,oxidation-reduction process,BE0009371
process,response to drug,BE0009371
process,steroid metabolic process,BE0009371
component,endoplasmic reticulum membrane,BE0009372
component,intracellular membrane-bounded organelle,BE0009372
component,organelle membrane,BE0009372
function,arachidonic acid epoxygenase activity,BE0009372
function,aromatase activity,BE0009372
function,caffeine oxidase activity,BE0009372
function,drug binding,BE0009372
function,heme binding,BE0009372
function,iron ion binding,BE0009372
function,monooxygenase activity,BE0009372
function,oxidoreductase activity,BE0009372
function,steroid hydroxylase activity,BE0009372
function,testosterone 16-alpha-hydroxylase activity,BE0009372
process,cellular amide metabolic process,BE0009372
process,drug catabolic process,BE0009372
process,drug metabolic process,BE0009372
process,epoxygenase P450 pathway,BE0009372
process,exogenous drug catabolic process,BE0009372
process,hematopoietic progenitor cell differentiation,BE0009372
process,monocarboxylic acid metabolic process,BE0009372
process,monoterpenoid metabolic process,BE0009372
process,oxidation-reduction process,BE0009372
process,oxidative demethylation,BE0009372
process,steroid metabolic process,BE0009372
process,urea metabolic process,BE0009372
process,xenobiotic metabolic process,BE0009372
component,cytoplasm,BE0004697
component,cytosol,BE0004697
component,extracellular exosome,BE0004697
component,nucleus,BE0004697
function,aminopeptidase activity,BE0004697
function,carboxypeptidase activity,BE0004697
function,cysteine-type endopeptidase activity,BE0004697
function,cysteine-type peptidase activity,BE0004697
process,antigen processing and presentation of peptide antigen via MHC class I,BE0004697
process,protein polyubiquitination,BE0004697
process,proteolysis,BE0004697
process,response to drug,BE0004697
process,response to toxic substance,BE0004697
component,mitochondrial inner membrane,BE0003542
component,mitochondrion,BE0003542
function,corticosterone 18-monooxygenase activity,BE0003542
function,heme binding,BE0003542
function,iron ion binding,BE0003542
function,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",BE0003542
function,steroid 11-beta-monooxygenase activity,BE0003542
process,aldosterone biosynthetic process,BE0003542
process,C21-steroid hormone biosynthetic process,BE0003542
process,cellular response to hormone stimulus,BE0003542
process,cellular response to peptide hormone stimulus,BE0003542
