text,parent_key
Retinoic acid 4-hydroxylase,BE0003480
Retinoic acid-metabolizing cytochrome,BE0003480
1.14.13.-,BE0009044
CYP26A2,BE0009044
Cytochrome P450 26A2,BE0009044
Cytochrome P450 retinoic acid-inactivating 2,BE0009044
Cytochrome P450RAI-2,BE0009044
P450RAI2,BE0009044
Retinoic acid-metabolizing cytochrome,BE0009044
1.1.1.28,BE0000114
Respiratory D-lactate dehydrogenase,BE0000114
CII-4,BE0002252
CybS,BE0002252
QPs3,BE0002252
SDH4,BE0002252
Succinate dehydrogenase complex subunit D,BE0002252
Succinate-ubiquinone oxidoreductase cytochrome b small subunit,BE0002252
Succinate-ubiquinone reductase membrane anchor subunit,BE0002252
ALTPRP,BE0001105
ASCR,BE0001105
PRIP,BE0001105
PRP,BE0001105
PrP27-30,BE0001105
PrP33-35C,BE0001105
Electroneutral potassium-chloride cotransporter 2,BE0000047
hKCC2,BE0000047
K-Cl cotransporter 2,BE0000047
KCC2,BE0000047
KIAA1176,BE0000047
Neuronal K-Cl cotransporter,BE0000047
Electroneutral potassium-chloride cotransporter 3,BE0000140
K-Cl cotransporter 3,BE0000140
KCC3,BE0000140
Electroneutral potassium-chloride cotransporter 4,BE0000276
K-Cl cotransporter 4,BE0000276
KCC4,BE0000276
Electroneutral potassium-chloride cotransporter 1,BE0000601
Erythroid K-Cl cotransporter 1,BE0000601
hKCC1,BE0000601
KCC1,BE0000601
5.99.1.2,BE0000971
DNA topoisomerase I,BE0000971
5.99.1.2,BE0000091
TOP1mt,BE0000091
G-protein coupled receptor 97,BE0000968
GPCR97,BE0000968
H3R,BE0000968
S-100 protein alpha chain,BE0001090
S-100 protein subunit alpha,BE0001090
S100 calcium-binding protein A1,BE0001090
S100A,BE0001090
CAAF1,BE0001206
CAGC,BE0001206
Calcium-binding protein in amniotic fluid 1,BE0001206
Calgranulin-C,BE0001206
CGRP,BE0001206
EN-RAGE,BE0001206
Extracellular newly identified RAGE-binding protein,BE0001206
Migration inhibitory factor-related protein 6,BE0001206
MRP-6,BE0001206
Neutrophil S100 protein,BE0001206
p6,BE0001206
S100 calcium-binding protein A12,BE0001206
S-100 protein beta chain,BE0001177
S-100 protein subunit beta,BE0001177
S100 calcium-binding protein B,BE0001177
S100 calcium-binding protein A13,BE0000885
CAN19,BE0003602
Protein S-100L,BE0003602
S100 calcium-binding protein A2,BE0003602
S100L,BE0003602
PGE receptor EP2 subtype,BE0000368
Prostanoid EP2 receptor,BE0000368
1.4.3.21,BE0001002
Copper amine oxidase,BE0001002
HPAO,BE0001002
Semicarbazide-sensitive amine oxidase,BE0001002
SSAO,BE0001002
VAP-1,BE0001002
VAP1,BE0001002
Vascular adhesion protein 1,BE0001002
CEPR,BE0003446
Chemoattractant receptor-like 2,BE0003446
CMKRL2,BE0003446
DRY12,BE0003446
FEG-1,BE0003446
Flow-induced endothelial G-protein coupled receptor 1,BE0003446
G protein-coupled estrogen receptor 1,BE0003446
G-protein coupled receptor 30,BE0003446
GPCR-Br,BE0003446
GPER,BE0003446
GPR30,BE0003446
IL8-related receptor DRY12,BE0003446
LYGPR,BE0003446
Lymphocyte-derived G-protein coupled receptor,BE0003446
Membrane estrogen receptor,BE0003446
mER,BE0003446
ATP6,BE0009014
ATPASE6,BE0009014
F-ATPase protein 6,BE0009014
MTATP6,BE0009014
Coiled-coil myosin-like BCL2-interacting protein,BE0009015
GT197,BE0009015
Protein GT197,BE0009015
3.4.24.7,BE0000920
CLG,BE0000920
Fibroblast collagenase,BE0000920
Matrix metalloproteinase-1,BE0000920
MMP-1,BE0000920
3.4.24.24,BE0000642
72 kDa gelatinase,BE0000642
CLG4A,BE0000642
Gelatinase A,BE0000642
Matrix metalloproteinase-2,BE0000642
MMP-2,BE0000642
TBE-1,BE0000642
3.4.24.17,BE0001116
Matrix metalloproteinase-3,BE0001116
MMP-3,BE0001116
SL-1,BE0001116
STMY1,BE0001116
Transin-1,BE0001116
3.4.24.23,BE0003690
Matrin,BE0003690
Matrix metalloproteinase-7,BE0003690
MMP-7,BE0003690
MPSL1,BE0003690
Pump-1 protease,BE0003690
PUMP1,BE0003690
Uterine metalloproteinase,BE0003690
3.4.24.34,BE0001182
CLG1,BE0001182
Matrix metalloproteinase-8,BE0001182
MMP-8,BE0001182
PMNL collagenase,BE0001182
PMNL-CL,BE0001182
3.4.24.22,BE0003689
Matrix metalloproteinase-10,BE0003689
MMP-10,BE0003689
SL-2,BE0003689
STMY2,BE0003689
Transin-2,BE0003689
3.4.24.-,BE0003691
Matrix metalloproteinase-11,BE0003691
MMP-11,BE0003691
SL-3,BE0003691
STMY3,BE0003691
3.4.24.-,BE0000966
Matrix metalloproteinase-13,BE0000966
MMP-13,BE0000966
3.4.24.80,BE0003692
Membrane-type matrix metalloproteinase 1,BE0003692
Membrane-type-1 matrix metalloproteinase,BE0003692
MMP-14,BE0003692
MMP-X1,BE0003692
MT-MMP 1,BE0003692
MT1-MMP,BE0003692
MT1MMP,BE0003692
MTMMP1,BE0003692
3.4.24.-,BE0003693
Membrane-type matrix metalloproteinase 2,BE0003693
Membrane-type-2 matrix metalloproteinase,BE0003693
MMP-15,BE0003693
MT-MMP 2,BE0003693
MT2-MMP,BE0003693
MT2MMP,BE0003693
MTMMP2,BE0003693
SMCP-2,BE0003693
3.4.24.-,BE0001637
Membrane-type matrix metalloproteinase 3,BE0001637
Membrane-type-3 matrix metalloproteinase,BE0001637
MMP-16,BE0001637
MMP-X2,BE0001637
MMPX2,BE0001637
MT-MMP 3,BE0001637
MT3-MMP,BE0001637
MT3MMP,BE0001637
MTMMP3,BE0001637
3.4.24.-,BE0003694
Membrane-type matrix metalloproteinase 4,BE0003694
Membrane-type-4 matrix metalloproteinase,BE0003694
MMP-17,BE0003694
MT-MMP 4,BE0003694
MT4-MMP,BE0003694
MT4MMP,BE0003694
MTMMP4,BE0003694
3.4.24.-,BE0003695
Matrix metalloproteinase RASI,BE0003695
Matrix metalloproteinase-18,BE0003695
MMP-18,BE0003695
MMP-19,BE0003695
MMP18,BE0003695
RASI,BE0003695
3.4.24.-,BE0003696
Enamel metalloproteinase,BE0003696
Enamelysin,BE0003696
MMP-20,BE0003696
3.4.24.-,BE0003697
MMP-21,BE0003697
3.4.24.-,BE0003698
Femalysin,BE0003698
Matrix metalloproteinase-21,BE0003698
Matrix metalloproteinase-22,BE0003698
MIFR-1,BE0003698
MMP-21,BE0003698
MMP-22,BE0003698
MMP-23,BE0003698
MMP21,BE0003698
MMP22,BE0003698
3.4.24.-,BE0003699
Membrane-type matrix metalloproteinase 5,BE0003699
Membrane-type-5 matrix metalloproteinase,BE0003699
MMP-24,BE0003699
MT-MMP 5,BE0003699
MT5-MMP,BE0003699
MT5MMP,BE0003699
MTMMP5,BE0003699
3.4.24.-,BE0009742
Leukolysin,BE0009742
Membrane-type matrix metalloproteinase 6,BE0009742
Membrane-type-6 matrix metalloproteinase,BE0009742
MMP-25,BE0009742
MMP20,BE0009742
MMPL1,BE0009742
MT-MMP 6,BE0009742
MT6-MMP,BE0009742
MT6MMP,BE0009742
MTMMP6,BE0009742
3.4.24.-,BE0003701
Endometase,BE0003701
Matrilysin-2,BE0003701
MMP-26,BE0003701
3.4.24.-,BE0003702
MMP-27,BE0003702
3.4.24.-,BE0003703
Epilysin,BE0003703
MMP-28,BE0003703
MMP25,BE0003703
2.7.1.21,BE0001403
2.7.7.7,BE0000633
1.1.1.44,BE0003559
PGDH,BE0003559
2.3.1.9,BE0000069
ACAT,BE0000069
Acetoacetyl-CoA thiolase,BE0000069
MAT,BE0000069
T2,BE0000069
5.3.99.5,BE0001893
CYP5,BE0001893
CYP5A1,BE0001893
Cytochrome P450 5A1,BE0001893
TXA synthase,BE0001893
3.1.1.4,BE0003997
Group IB phospholipase A2,BE0003997
Phosphatidylcholine 2-acylhydrolase 1B,BE0003997
PLA2,BE0003997
PLA2A,BE0003997
PPLA2,BE0003997
6.3.1.5,BE0001601
General stress protein 38,BE0001601
GSP38,BE0001601
outB,BE0001601
Spore outgrowth factor B,BE0001601
Sporulation protein OutB,BE0001601
3.1.3.5,BE0001096
5'-NT,BE0001096
Ecto-5'-nucleotidase,BE0001096
NT5,BE0001096
NTE,BE0001096
Large structural protein,BE0000681
Protein L,BE0000681
Replicase,BE0000681
Transcriptase,BE0000681
2.7.7.48,BE0000282
PB1,BE0000282
Polymerase basic protein 1,BE0000282
RNA-directed RNA polymerase subunit P1,BE0000282
3.4.21.91,BE0001261
NS1,BE0001261
5.3.99.4,BE0000117
CYP8,BE0000117
CYP8A1,BE0000117
Prostaglandin I2 synthase,BE0000117
5.99.1.3,BE0000799
acrB,BE0000799
himB,BE0000799
hisU,BE0000799
nalC,BE0000799
parA,BE0000799
pcbA,BE0000799
5.99.1.3,BE0000798
Topoisomerase IV subunit A,BE0000798
4.2.1.1,BE0003634
CA-XIV,BE0003634
Carbonate dehydratase XIV,BE0003634
Carbonic anhydrase XIV,BE0003634
AQP-1,BE0000880
Aquaporin-CHIP,BE0000880
CHIP28,BE0000880
Urine water channel,BE0000880
Water channel protein for red blood cells and kidney proximal tubule,BE0000880
3.1.4.35,BE0003558
cAMP and cGMP phosphodiesterase 11A,BE0003558
Long transient receptor potential channel 6,BE0001186
LTrpC-6,BE0001186
LTRPC6,BE0001186
Transient receptor potential p8,BE0001186
Trp-p8,BE0001186
TRPP8,BE0001186
ANKTM1,BE0001122
Ankyrin-like with transmembrane domains protein 1,BE0001122
Transformation-sensitive protein p120,BE0001122
TrpV3,BE0003416
Vanilloid receptor-like 3,BE0003416
VRL-3,BE0003416
2.5.1.7,BE0000468
Enoylpyruvate transferase,BE0000468
EPT,BE0000468
murZ,BE0000468
UDP-N-acetylglucosamine enolpyruvyl transferase,BE0000468
TN-C,BE0001024
TNNC,BE0001024
Calvasculin,BE0004350
CAPL,BE0004350
Metastasin,BE0004350
MTS1,BE0004350
Placental calcium-binding protein,BE0004350
Protein Mts1,BE0004350
S100 calcium-binding protein A4,BE0004350
3.4.21.77,BE0008983
APS,BE0008983
Gamma-seminoprotein,BE0008983
Kallikrein-3,BE0008983
P-30 antigen,BE0008983
PSA,BE0008983
Semenogelase,BE0008983
Seminin,BE0008983
Corticotropin-lipotropin,BE0000947
POMC,BE0000947
HRINS,BE0008670
Sulfonylurea receptor 1,BE0008670
SUR,BE0008670
SUR1,BE0008670
Hyaluronate-binding protein,BE0004952
TNF alpha-induced protein 6,BE0004952
TNF-stimulated gene 6 protein,BE0004952
TSG-6,BE0004952
TSG6,BE0004952
Tumor necrosis factor alpha-induced protein 6,BE0004952
Catabolin,BE0001051
IL-1 beta,BE0001051
IL1F2,BE0001051
DNA-binding factor KBF2,BE0004903
H2TF1,BE0004903
Lymphocyte translocation chromosome 10 protein,BE0004903
LYT10,BE0004903
Nuclear factor of kappa light polypeptide gene enhancer in B-cells 2,BE0004903
Oncogene Lyt-10,BE0004903
HGK5,BE0004716
HLK3,BE0004716
HPCN3,BE0004716
Voltage-gated K(+) channel HuKIII,BE0004716
Voltage-gated potassium channel subunit Kv1.3,BE0004716
Growth hormone release-inhibiting factor,BE0001070
NPY-Y2 receptor,BE0002419
NPY2-R,BE0002419
Y2 receptor,BE0002419
3.1.3.1,BE0000896
Alkaline phosphatase Nagao isozyme,BE0000896
ALP-1,BE0000896
ALPPL,BE0000896
GCAP,BE0000896
Germ cell alkaline phosphatase,BE0000896
Placental alkaline phosphatase-like,BE0000896
PLAP-like,BE0000896
Uncoordinated protein 38,BE0004925
lev-7,BE0004926
Levamisole-resistant protein 7,BE0004926
Uncoordinated protein 63,BE0004926
Levamisole-resistant protein 1,BE0004927
Uncoordinated protein 29,BE0004928
DNA polymerase alpha 70 kDa subunit,BE0000716
NF-ATc,BE0004878
NF-ATc1,BE0004878
NFAT transcription complex cytosolic component,BE0004878
NFAT2,BE0004878
NFATC,BE0004878
DNA-binding factor KBF1,BE0001086
EBP-1,BE0001086
Nuclear factor of kappa light polypeptide gene enhancer in B-cells 1,BE0001086
Activating transcription factor 1,BE0004924
cAMP-dependent transcription factor ATF-1,BE0004924
Protein TREB36,BE0004924
IL-2,BE0001029
T-cell growth factor,BE0001029
TCGF,BE0001029
4.2.1.24,BE0000050
ALADH,BE0000050
Porphobilinogen synthase,BE0000050
2.5.1.15,BE0000120
DHPS,BE0000120
Dihydropteroate pyrophosphorylase type I,BE0000120
Dihydropteroate synthase type I,BE0000120
suf3,BE0000120
Beta-globin,BE0000629
Hemoglobin beta chain,BE0000629
Alpha-globin,BE0000130
Hemoglobin alpha chain,BE0000130
1.16.3.1,BE0000399
Cell proliferation-inducing gene 15 protein,BE0000399
Ferritin H subunit,BE0000399
FTH,BE0000399
FTHL6,BE0000399
Ferritin L subunit,BE0000085
Fc receptor gamma-chain,BE0000049
Fc-epsilon RI-gamma,BE0000049
FceRI gamma,BE0000049
FcRgamma,BE0000049
IgE Fc receptor subunit gamma,BE0000049
BIR1,BE0001030
GIRK-2,BE0001030
GIRK2,BE0001030
Inward rectifier K(+) channel Kir3.2,BE0001030
KATP-2,BE0001030
KATP2,BE0001030
KCNJ7,BE0001030
"Potassium channel, inwardly rectifying subfamily J member 6",BE0001030
INCAM-100,BE0001114
L1CAM,BE0001114
V-CAM 1,BE0001114
Cardiac inward rectifier,BE0002218
CIR,BE0002218
GIRK-4,BE0002218
GIRK4,BE0002218
Heart KATP channel,BE0002218
Inward rectifier K(+) channel Kir3.4,BE0002218
IRK-4,BE0002218
KATP-1,BE0002218
"Potassium channel, inwardly rectifying subfamily J member 5",BE0002218
GABA(A) receptor subunit gamma-1,BE0003593
GABA(A) receptor subunit gamma-3,BE0003594
GABA(A) receptor subunit epsilon,BE0003595
GABA(A) receptor subunit pi,BE0003596
GABA(A) receptor subunit theta,BE0003597
GABA(A) receptor subunit delta,BE0003599
36 kDa nucleolar protein HNP36,BE0004706
Delayed-early response protein 12,BE0004706
DER12,BE0004706
ENT2,BE0004706
Equilibrative NBMPR-insensitive nucleoside transporter,BE0004706
Equilibrative nitrobenzylmercaptopurine riboside-insensitive nucleoside transporter,BE0004706
HNP36,BE0004706
"Hydrophobic nucleolar protein, 36 kDa",BE0004706
"Nucleoside transporter, ei-type",BE0004706
Solute carrier family 29 member 2,BE0004706
5-HT3-E,BE0009586
Serotonin receptor 3E,BE0009586
5-HT3-B,BE0009583
Serotonin receptor 3B,BE0009583
5-HT3-D,BE0009585
Serotonin receptor 3D,BE0009585
5-HT3-C,BE0009584
Serotonin receptor 3C,BE0009584
Neuronal voltage-gated calcium channel gamma-2 subunit,BE0005108
TARP gamma-2,BE0005108
Transmembrane AMPAR regulatory protein gamma-2,BE0005108
GIRK-3,BE0005190
GIRK3,BE0005190
Inward rectifier K(+) channel Kir3.3,BE0005190
"Potassium channel, inwardly rectifying subfamily J member 9",BE0005190
CAML1,BE0008999
MIC5,BE0008999
N-CAM-L1,BE0008999
LEF-1,BE0009011
T cell-specific transcription factor 1-alpha,BE0009011
TCF1-alpha,BE0009011
PGE receptor EP3 subtype,BE0002375
PGE2-R,BE0002375
Prostanoid EP3 receptor,BE0002375
GABATR,BE0000249
GABT1,BE0000249
GAT-1,BE0000249
GAT1,BE0000249
Solute carrier family 6 member 1,BE0000249
hNaN,BE0000192
Peripheral nerve sodium channel 5,BE0000192
PN5,BE0000192
SCN12A,BE0000192
Sensory neuron sodium channel 2,BE0000192
SNS2,BE0000192
Sodium channel protein type XI subunit alpha,BE0000192
Voltage-gated sodium channel subunit alpha Nav1.9,BE0000192
KIAA1158,BE0003637
4.2.1.1,BE0003626
CA-VA,BE0003626
CA5,BE0003626
Carbonate dehydratase VA,BE0003626
Carbonic anhydrase VA,BE0003626
4.2.1.1,BE0003627
CA-VB,BE0003627
Carbonate dehydratase VB,BE0003627
Carbonic anhydrase VB,BE0003627
4.2.1.1,BE0003628
CA-VI,BE0003628
Carbonate dehydratase VI,BE0003628
Carbonic anhydrase VI,BE0003628
Salivary carbonic anhydrase,BE0003628
Secreted carbonic anhydrase,BE0003628
CA-VIII,BE0003630
CALS,BE0003630
Carbonic anhydrase VIII,BE0003630
CARP,BE0003630
CA-RP X,BE0003631
Carbonic anhydrase-related protein X,BE0003631
CARP X,BE0003631
Cerebral protein 15,BE0003631
CA-RP II,BE0003632
CA-RP XI,BE0003632
CA-XI,BE0003632
Carbonic anhydrase-related protein 2,BE0003632
CARP XI,BE0003632
CARP-2,BE0003632
CARP2,BE0003632
4.2.1.1,BE0003633
CA-XIII,BE0003633
Carbonate dehydratase XIII,BE0003633
Carbonic anhydrase XIII,BE0003633
Inward rectifier K(+) channel Kir6.1,BE0002441
"Potassium channel, inwardly rectifying subfamily J member 8",BE0002441
uKATP-1,BE0002441
1.-.-.-,BE0004435
PGE receptor EP4 subtype,BE0003522
Prostanoid EP4 receptor,BE0003522
PTGER2,BE0003522
Kappa-type 3 opioid receptor,BE0002378
KOR-3,BE0002378
OOR,BE0002378
ORL1,BE0002378
Orphanin FQ receptor,BE0002378
hToll,BE0002442
1.2.3.1,BE0003539
Aldehyde oxidase 1,BE0003539
AO,BE0003539
Azaheterocycle hydroxylase,BE0003539
Antigen NY-CO-13,BE0003380
P53,BE0003380
Phosphoprotein p53,BE0003380
Tumor suppressor p53,BE0003380
2.7.11.1,BE0004876
90 kDa ribosomal protein S6 kinase 3,BE0004876
Insulin-stimulated protein kinase 1,BE0004876
ISPK-1,BE0004876
ISPK1,BE0004876
MAP kinase-activated protein kinase 1b,BE0004876
MAPK-activated protein kinase 1b,BE0004876
MAPKAP kinase 1b,BE0004876
MAPKAPK-1b,BE0004876
MAPKAPK1B,BE0004876
p90-RSK 3,BE0004876
p90RSK3,BE0004876
pp90RSK2,BE0004876
Ribosomal S6 kinase 2,BE0004876
RSK-2,BE0004876
RSK2,BE0004876
S6K-alpha-3,BE0004876
I-kappa-B-alpha,BE0003469
IkappaBalpha,BE0003469
IkB-alpha,BE0003469
IKBA,BE0003469
MAD3,BE0003469
Major histocompatibility complex enhancer-binding protein MAD3,BE0003469
NFKBI,BE0003469
3.4.22.36,BE0000444
CASP-1,BE0000444
ICE,BE0000444
IL-1 beta-converting enzyme,BE0000444
IL-1BC,BE0000444
IL1BC,BE0000444
IL1BCE,BE0000444
Interleukin-1 beta convertase,BE0000444
Interleukin-1 beta-converting enzyme,BE0000444
p45,BE0000444
2.7.11.24,BE0009668
ERK-2,BE0009668
ERK2,BE0009668
ERT1,BE0009668
Extracellular signal-regulated kinase 2,BE0009668
MAP kinase 1,BE0009668
MAP kinase 2,BE0009668
MAP kinase isoform p42,BE0009668
MAPK 2,BE0009668
Mitogen-activated protein kinase 2,BE0009668
p42-MAPK,BE0009668
PRKM1,BE0009668
PRKM2,BE0009668
B-cell lymphoma 1 protein,BE0001027
BCL-1,BE0001027
BCL-1 oncogene,BE0001027
BCL1,BE0001027
PRAD1,BE0001027
PRAD1 oncogene,BE0001027
BHLHE39,BE0004689
Class E basic helix-loop-helix protein 39,BE0004689
Proto-oncogene c-Myc,BE0004689
Transcription factor p64,BE0004689
1.14.14.1,BE0002887
CYPIIC8,BE0002887
Cytochrome P450 form 1,BE0002887
Cytochrome P450 IIC2,BE0002887
Cytochrome P450 MP-12,BE0002887
Cytochrome P450 MP-20,BE0002887
S-mephenytoin 4-hydroxylase,BE0002887
1.14.14.1,BE0002433
Cholesterol 25-hydroxylase,BE0002433
CYPIA2,BE0002433
Cytochrome P(3)450,BE0002433
Cytochrome P450 4,BE0002433
Cytochrome P450-P3,BE0002433
(R)-limonene 6-monooxygenase,BE0003536
(S)-limonene 6-monooxygenase,BE0003536
(S)-limonene 7-monooxygenase,BE0003536
1.14.13.-,BE0003536
CYPIIC17,BE0003536
CYPIIC19,BE0003536
Cytochrome P450-11A,BE0003536
Cytochrome P450-254C,BE0003536
Mephenytoin 4-hydroxylase,BE0003536
1.5.1.3,BE0001944
dfrA,BE0001944
5.99.1.3,BE0004951
"DNA topoisomerase II, alpha isozyme",BE0004951
TOP2,BE0004951
Niemann-Pick C1-like protein 1 precursor,BE0000802
2.3.1.26,BE0000105
ACACT,BE0000105
ACACT1,BE0000105
ACAT,BE0000105
ACAT-1,BE0000105
ACAT1,BE0000105
Acyl-coenzyme A:cholesterol acyltransferase 1,BE0000105
Cholesterol acyltransferase 1,BE0000105
SOAT,BE0000105
STAT,BE0000105
3.4.11.2,BE0001078
Alanyl aminopeptidase,BE0001078
Aminopeptidase M,BE0001078
AP-M,BE0001078
AP-N,BE0001078
APN,BE0001078
CD13,BE0001078
gp150,BE0001078
Microsomal aminopeptidase,BE0001078
Myeloid plasma membrane glycoprotein CD13,BE0001078
PEPN,BE0001078
3.1.4.17,BE0000631
ADAPT78,BE0009008
CSP1,BE0009008
Down syndrome critical region protein 1,BE0009008
DSC1,BE0009008
DSCR1,BE0009008
MCIP1,BE0009008
Myocyte-enriched calcineurin-interacting protein 1,BE0009008
Regulator of calcineurin 1,BE0009008
Mel-1A-R,BE0000515
Mel-1B-R,BE0000327
2.7.7.7,BE0000113
1.15.1.1,BE0002390
hSod1,BE0002390
Superoxide dismutase 1,BE0002390
Cell migration-inducing gene 5 protein,BE0001109
p21-Rac1,BE0001109
Ras-like protein TC25,BE0001109
TC25,BE0001109
1.11.1.15,BE0000907
ACR1,BE0000907
Alu corepressor 1,BE0000907
Antioxidant enzyme B166,BE0000907
AOEB166,BE0000907
Liver tissue 2D-page spot 71B,BE0000907
Peroxiredoxin V,BE0000907
Peroxisomal antioxidant enzyme,BE0000907
PLP,BE0000907
Prx-V,BE0000907
Thioredoxin peroxidase PMP20,BE0000907
Thioredoxin reductase,BE0000907
TPx type VI,BE0000907
KQT-like 5,BE0002400
Potassium channel subunit alpha KvLQT5,BE0002400
Voltage-gated potassium channel subunit Kv7.5,BE0002400
140 kDa nucleolar phosphoprotein,BE0005819
HCV NS5A-transactivated protein 13,BE0005819
Hepatitis C virus NS5A-transactivated protein 13,BE0005819
KIAA0035,BE0005819
Nopp140,BE0005819
NS5ATP13,BE0005819
Nucleolar 130 kDa protein,BE0005819
Nucleolar phosphoprotein p130,BE0005819
MIG9,BE0001191
Migration-inducing gene 9 protein,BE0001191
Protein S100-E,BE0001191
S100 calcium-binding protein P,BE0001191
S100E,BE0001191
1.14.13.70,BE0000875
CYP51,BE0000875
CYPLI,BE0000875
Cytochrome P450 51A1,BE0000875
Cytochrome P450-14DM,BE0000875
Cytochrome P45014DM,BE0000875
Cytochrome P450LI,BE0000875
LDM,BE0000875
Sterol 14-alpha demethylase,BE0000875
CDw128a,BE0003552
CMKAR1,BE0003552
CXC-R1,BE0003552
High affinity interleukin-8 receptor A,BE0003552
IL-8 receptor type 1,BE0003552
IL-8R A,BE0003552
IL8RA,BE0003552
1.14.15.1,BE0001246
cyp101,BE0001246
Cytochrome P450-cam,BE0001246
Cytochrome P450cam,BE0001246
IKATP,BE0004923
Inward rectifier K(+) channel Kir6.2,BE0004923
"Potassium channel, inwardly rectifying subfamily J member 11",BE0004923
Calcium-activated non-selective cation channel 1,BE0009748
hTRPM4,BE0009748
Long transient receptor potential channel 4,BE0009748
LTrpC-4,BE0009748
LTRPC4,BE0009748
Melastatin-4,BE0009748
CYC,BE0001009
2.7.11.24,BE0009853
ERK-2,BE0009853
ERK2,BE0009853
ERT1,BE0009853
Extracellular signal-regulated kinase 2,BE0009853
MAP kinase 1,BE0009853
MAP kinase 2,BE0009853
MAP kinase isoform p42,BE0009853
MAPK 2,BE0009853
Mitogen-activated protein kinase 2,BE0009853
p42-MAPK,BE0009853
PRKM1,BE0009853
PRKM2,BE0009853
Hematopoietic growth factor,BE0000125
IL-3,BE0000125
Mast cell growth factor,BE0000125
MCGF,BE0000125
Multipotential colony-stimulating factor,BE0000125
