category,description,parent_key
process,response to hypoxia,BE0000013
process,signal transduction,BE0000013
process,temperature homeostasis,BE0000013
component,basolateral plasma membrane,BE0004864
component,cytoplasm,BE0004864
component,integral component of plasma membrane,BE0004864
component,plasma membrane,BE0004864
component,receptor complex,BE0004864
component,synapse,BE0004864
function,alpha-1B adrenergic receptor binding,BE0004864
function,alpha-2C adrenergic receptor binding,BE0004864
function,alpha2-adrenergic receptor activity,BE0004864
function,epinephrine binding,BE0004864
function,heterotrimeric G-protein binding,BE0004864
function,norepinephrine binding,BE0004864
function,protein heterodimerization activity,BE0004864
function,protein homodimerization activity,BE0004864
function,protein kinase binding,BE0004864
function,thioesterase binding,BE0004864
process,actin cytoskeleton organization,BE0004864
process,activation of MAPK activity by adrenergic receptor signaling pathway,BE0004864
process,activation of protein kinase activity,BE0004864
process,activation of protein kinase B activity,BE0004864
process,acute inflammatory response,BE0004864
process,adenylate cyclase-inhibiting adrenergic receptor signaling pathway,BE0004864
process,blood coagulation,BE0004864
process,cell-cell signaling,BE0004864
process,cellular response to hormone stimulus,BE0004864
process,DNA replication,BE0004864
process,energy reserve metabolic process,BE0004864
process,epidermal growth factor-activated receptor transactivation by G-protein coupled receptor signaling pathway,BE0004864
process,fear response,BE0004864
process,female pregnancy,BE0004864
process,G-protein coupled receptor signaling pathway,BE0004864
process,glucose homeostasis,BE0004864
process,intestinal absorption,BE0004864
process,movement of cell or subcellular component,BE0004864
process,negative regulation of adenylate cyclase activity,BE0004864
process,negative regulation of adrenergic receptor signaling pathway,BE0004864
process,negative regulation of calcium ion transmembrane transporter activity,BE0004864
process,negative regulation of calcium ion transport,BE0004864
process,negative regulation of calcium ion-dependent exocytosis,BE0004864
process,negative regulation of cAMP biosynthetic process,BE0004864
process,negative regulation of epinephrine secretion,BE0004864
process,negative regulation of insulin secretion,BE0004864
process,negative regulation of insulin secretion involved in cellular response to glucose stimulus,BE0004864
process,negative regulation of lipid catabolic process,BE0004864
process,negative regulation of norepinephrine secretion,BE0004864
process,negative regulation of uterine smooth muscle contraction,BE0004864
process,phospholipase C-activating adrenergic receptor signaling pathway,BE0004864
process,platelet activation,BE0004864
process,positive regulation of cell migration,BE0004864
process,positive regulation of cell proliferation,BE0004864
process,positive regulation of cytokine production,BE0004864
process,positive regulation of epidermal growth factor-activated receptor activity,BE0004864
process,positive regulation of MAP kinase activity,BE0004864
process,positive regulation of membrane protein ectodomain proteolysis,BE0004864
process,positive regulation of potassium ion transport,BE0004864
process,positive regulation of vasodilation,BE0004864
process,positive regulation of wound healing,BE0004864
process,Ras protein signal transduction,BE0004864
process,regulation of insulin secretion,BE0004864
process,regulation of vasoconstriction,BE0004864
process,Rho protein signal transduction,BE0004864
process,signal transduction,BE0004864
process,small molecule metabolic process,BE0004864
process,thermoception,BE0004864
component,host cell nucleus,BE0000308
function,3'-5' exonuclease activity,BE0000308
function,5'-3' exonuclease activity,BE0000308
function,DNA binding,BE0000308
function,DNA-directed DNA polymerase activity,BE0000308
function,nucleotide binding,BE0000308
function,RNA-DNA hybrid ribonuclease activity,BE0000308
process,bidirectional double-stranded viral DNA replication,BE0000308
process,"RNA phosphodiester bond hydrolysis, endonucleolytic",BE0000308
process,"RNA phosphodiester bond hydrolysis, exonucleolytic",BE0000308
function,ATP binding,BE0004499
function,thymidine kinase activity,BE0004499
process,DNA biosynthetic process,BE0004499
process,TMP biosynthetic process,BE0004499
function,ATP binding,BE0000458
function,thymidine kinase activity,BE0000458
process,DNA biosynthetic process,BE0000458
process,TMP biosynthetic process,BE0000458
component,endoplasmic reticulum,BE0000233
component,integral component of membrane,BE0000233
component,membrane,BE0000233
component,plasma membrane,BE0000233
function,drug binding,BE0000233
function,heme binding,BE0000233
function,iron ion binding,BE0000233
function,sterol 14-demethylase activity,BE0000233
process,"cell growth mode switching, budding to filamentous",BE0000233
process,cellular response to drug,BE0000233
process,demethylation,BE0000233
process,ergosterol biosynthetic process,BE0000233
process,membrane raft polarization,BE0000233
process,oxidation-reduction process,BE0000233
component,apical plasma membrane,BE0001204
component,basolateral plasma membrane,BE0001204
component,integral component of plasma membrane,BE0001204
component,membrane,BE0001204
component,plasma membrane,BE0001204
function,nucleoside transmembrane transporter activity,BE0001204
process,cellular response to glucose stimulus,BE0001204
process,cellular response to hypoxia,BE0001204
process,excitatory postsynaptic potential,BE0001204
process,lactation,BE0001204
process,nucleobase-containing compound metabolic process,BE0001204
process,nucleoside transmembrane transport,BE0001204
process,nucleoside transport,BE0001204
process,sleep,BE0001204
process,transmembrane transport,BE0001204
process,uridine transport,BE0001204
component,nucleoplasm,BE0002088
function,AF-2 domain binding,BE0002088
function,retinoic acid receptor activity,BE0002088
function,RNA polymerase II regulatory region sequence-specific DNA binding,BE0002088
function,steroid binding,BE0002088
function,steroid hormone receptor activity,BE0002088
function,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",BE0002088
function,zinc ion binding,BE0002088
process,gene expression,BE0002088
process,"positive regulation of transcription, DNA-templated",BE0002088
process,"regulation of transcription, DNA-templated",BE0002088
process,transcription initiation from RNA polymerase II promoter,BE0002088
component,intercellular bridge,BE0003722
component,microtubule cytoskeleton,BE0003722
component,nucleolus,BE0003722
component,nucleoplasm,BE0003722
component,nucleus,BE0003722
function,DNA binding,BE0003722
function,protein domain specific binding,BE0003722
function,RNA polymerase II core promoter proximal region sequence-specific DNA binding,BE0003722
function,"RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding",BE0003722
function,sequence-specific DNA binding,BE0003722
function,steroid binding,BE0003722
function,steroid hormone receptor activity,BE0003722
function,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",BE0003722
function,"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding",BE0003722
function,zinc ion binding,BE0003722
process,cartilage development,BE0003722
process,gene expression,BE0003722
process,intracellular receptor signaling pathway,BE0003722
process,mitochondrion organization,BE0003722
process,organelle organization,BE0003722
process,positive regulation of transcription from RNA polymerase II promoter,BE0003722
process,regulation of cell proliferation,BE0003722
process,regulation of osteoblast differentiation,BE0003722
process,regulation of osteoclast differentiation,BE0003722
process,"regulation of transcription, DNA-templated",BE0003722
process,transcription initiation from RNA polymerase II promoter,BE0003722
