resource,identifier,parent_key
GenBank Gene Database,M31159,BE0000970
GenBank Protein Database,183116,BE0000970
UniProtKB,P17936,BE0000970
UniProt Accession,IBP3_HUMAN,BE0000970
HUGO Gene Nomenclature Committee (HGNC),HGNC:9522,BE0008996
UniProtKB,Q15238,BE0008996
UniProt Accession,PSG5_HUMAN,BE0008996
HUGO Gene Nomenclature Committee (HGNC),HGNC:20577,BE0009043
UniProtKB,Q6V0L0,BE0009043
UniProt Accession,CP26C_HUMAN,BE0009043
UniProtKB,Q92206,BE0004670
UniProt Accession,ERG1_CANAL,BE0004670
HUGO Gene Nomenclature Committee (HGNC),HGNC:3327,BE0001046
GenAtlas,ELN,BE0001046
GenBank Gene Database,M17282,BE0001046
GenBank Protein Database,182021,BE0001046
UniProtKB,P15502,BE0001046
UniProt Accession,ELN_HUMAN,BE0001046
GenBank Gene Database,M32091,BE0003621
GenBank Protein Database,150279,BE0003621
UniProtKB,P08149,BE0003621
UniProt Accession,PBP2_NEIGO,BE0003621
UniProtKB,Q60FT7,BE0003622
UniProt Accession,Q60FT7_HAEIF,BE0003622
HUGO Gene Nomenclature Committee (HGNC),HGNC:2903,BE0004524
UniProtKB,P78352,BE0004524
UniProt Accession,DLG4_HUMAN,BE0004524
GenBank Gene Database,U48226,BE0002994
UniProtKB,P53608,BE0002994
UniProt Accession,ARGI_BACCD,BE0002994
UniProtKB,P0AES4,BE0008382
UniProt Accession,GYRA_ECOLI,BE0008382
UniProtKB,P0C1U9,BE0008383
UniProt Accession,PARC_STAAU,BE0008383
UniProtKB,Q59192,BE0008386
UniProt Accession,PARE_BACSU,BE0008386
UniProtKB,P05653,BE0008387
UniProt Accession,GYRA_BACSU,BE0008387
UniProtKB,C3T8E2,BE0008392
UniProt Accession,C3T8E2_ECOLX,BE0008392
UniProtKB,B4YQT9,BE0008384
UniProt Accession,B4YQT9_MYCTX,BE0008384
UniProtKB,P20831,BE0008385
UniProt Accession,GYRA_STAAU,BE0008385
HUGO Gene Nomenclature Committee (HGNC),HGNC:16090,BE0004897
UniProtKB,O00264,BE0004897
UniProt Accession,PGRC1_HUMAN,BE0004897
HUGO Gene Nomenclature Committee (HGNC),HGNC:12407,BE0001391
GenAtlas,TUBA4A,BE0001391
GenBank Gene Database,X06956,BE0001391
GenBank Protein Database,32015,BE0001391
UniProtKB,P68366,BE0001391
UniProt Accession,TBA4A_HUMAN,BE0001391
GenBank Gene Database,BA000017,BE0000474
GenBank Protein Database,14246533,BE0000474
UniProtKB,P66010,BE0000474
UniProt Accession,TRXB_STAAM,BE0000474
HUGO Gene Nomenclature Committee (HGNC),HGNC:388,BE0003610
GenBank Gene Database,Z28339,BE0003610
GenBank Protein Database,431857,BE0003610
UniProtKB,P51857,BE0003610
UniProt Accession,AK1D1_HUMAN,BE0003610
HUGO Gene Nomenclature Committee (HGNC),HGNC:11285,BE0000585
GenAtlas,SRD5A2,BE0000585
GenBank Gene Database,M74047,BE0000585
GenBank Protein Database,338469,BE0000585
Guide to Pharmacology,2633,BE0000585
UniProtKB,P31213,BE0000585
UniProt Accession,S5A2_HUMAN,BE0000585
GenBank Gene Database,V00317,BE0000498
GenBank Protein Database,42461,BE0000498
UniProtKB,P00582,BE0000498
UniProt Accession,DPO1_ECOLI,BE0000498
GenBank Gene Database,M36068,BE0000334
GenBank Protein Database,149337,BE0000334
UniProtKB,P18314,BE0000334
UniProt Accession,URE1_ENTAE,BE0000334
HUGO Gene Nomenclature Committee (HGNC),HGNC:7158,BE0001198
GenAtlas,MMP12,BE0001198
GenBank Gene Database,L23808,BE0001198
GenBank Protein Database,435970,BE0001198
Guide to Pharmacology,1636,BE0001198
UniProtKB,P39900,BE0001198
UniProt Accession,MMP12_HUMAN,BE0001198
HUGO Gene Nomenclature Committee (HGNC),HGNC:186,BE0002214
GenAtlas,ADA,BE0002214
GenBank Gene Database,X02994,BE0002214
GenBank Protein Database,28380,BE0002214
Guide to Pharmacology,1230,BE0002214
UniProtKB,P00813,BE0002214
UniProt Accession,ADA_HUMAN,BE0002214
HUGO Gene Nomenclature Committee (HGNC),HGNC:1392,BE0009609
Guide to Pharmacology,534,BE0009609
UniProtKB,Q15878,BE0009609
UniProt Accession,CAC1E_HUMAN,BE0009609
HUGO Gene Nomenclature Committee (HGNC),HGNC:1955,BE0004661
Guide to Pharmacology,462,BE0004661
UniProtKB,P02708,BE0004661
UniProt Accession,ACHA_HUMAN,BE0004661
GenBank Gene Database,K01150,BE0000057
GenBank Protein Database,324460,BE0000057
UniProtKB,P06818,BE0000057
UniProt Accession,NRAM_I79A0,BE0000057
GenBank Gene Database,M54967,BE0003527
UniProtKB,P27907,BE0003527
UniProt Accession,NRAM_INBBE,BE0003527
HUGO Gene Nomenclature Committee (HGNC),HGNC:3179,BE0000521
GenAtlas,EDNRA,BE0000521
GenBank Gene Database,S63938,BE0000521
GenBank Protein Database,238636,BE0000521
IUPHAR,219,BE0000521
Guide to Pharmacology,219,BE0000521
UniProtKB,P25101,BE0000521
UniProt Accession,EDNRA_HUMAN,BE0000521
HUGO Gene Nomenclature Committee (HGNC),HGNC:3180,BE0000043
GenAtlas,EDNRB,BE0000043
GenBank Gene Database,M74921,BE0000043
GenBank Protein Database,182276,BE0000043
IUPHAR,220,BE0000043
Guide to Pharmacology,220,BE0000043
UniProtKB,P24530,BE0000043
UniProt Accession,EDNRB_HUMAN,BE0000043
GenBank Gene Database,X02543,BE0003709
GenBank Protein Database,581217,BE0003709
UniProtKB,P0A7S9,BE0003709
UniProt Accession,RS13_ECOLI,BE0003709
GenBank Gene Database,X01563,BE0003708
GenBank Protein Database,809690,BE0003708
UniProtKB,P0AG59,BE0003708
UniProt Accession,RS14_ECOLI,BE0003708
GenBank Gene Database,X02613,BE0003710
GenBank Protein Database,42826,BE0003710
UniProtKB,P0A7U3,BE0003710
UniProt Accession,RS19_ECOLI,BE0003710
HUGO Gene Nomenclature Committee (HGNC),HGNC:6278,BE0003582
GenBank Gene Database,AF006823,BE0003582
GenBank Protein Database,2465542,BE0003582
Guide to Pharmacology,515,BE0003582
UniProtKB,O14649,BE0003582
UniProt Accession,KCNK3_HUMAN,BE0003582
HUGO Gene Nomenclature Committee (HGNC),HGNC:6283,BE0003583
GenBank Gene Database,AF212829,BE0003583
GenBank Protein Database,7546843,BE0003583
UniProtKB,Q9NPC2,BE0003583
UniProt Accession,KCNK9_HUMAN,BE0003583
HUGO Gene Nomenclature Committee (HGNC),HGNC:1383,BE0002437
GenAtlas,CA9,BE0002437
GenBank Gene Database,X66839,BE0002437
UniProtKB,Q16790,BE0002437
UniProt Accession,CAH9_HUMAN,BE0002437
HUGO Gene Nomenclature Committee (HGNC),HGNC:1371,BE0001653
GenAtlas,CA12,BE0001653
GenBank Gene Database,AF051882,BE0001653
GenBank Protein Database,2984693,BE0001653
Guide to Pharmacology,2747,BE0001653
UniProtKB,O43570,BE0001653
UniProt Accession,CAH12_HUMAN,BE0001653
HUGO Gene Nomenclature Committee (HGNC),HGNC:1368,BE0009965
GenAtlas,CA1,BE0009965
GenBank Gene Database,X05014,BE0009965
GenBank Protein Database,29600,BE0009965
Guide to Pharmacology,2597,BE0009965
UniProtKB,P00915,BE0009965
UniProt Accession,CAH1_HUMAN,BE0009965
HUGO Gene Nomenclature Committee (HGNC),HGNC:16811,BE0003711
GenBank Gene Database,AF201333,BE0003711
GenBank Protein Database,6457580,BE0003711
UniProtKB,Q9UJT1,BE0003711
UniProt Accession,TBD_HUMAN,BE0003711
HUGO Gene Nomenclature Committee (HGNC),HGNC:12417,BE0003713
GenBank Gene Database,M61764,BE0003713
GenBank Protein Database,183703,BE0003713
UniProtKB,P23258,BE0003713
UniProt Accession,TBG1_HUMAN,BE0003713
HUGO Gene Nomenclature Committee (HGNC),HGNC:20775,BE0003712
GenBank Gene Database,AF201334,BE0003712
GenBank Protein Database,6457582,BE0003712
UniProtKB,Q9UJT0,BE0003712
UniProt Accession,TBE_HUMAN,BE0003712
GenBank Gene Database,X06479,BE0004840
UniProtKB,P0AEB2,BE0004840
UniProt Accession,DACA_ECOLI,BE0004840
GenBank Gene Database,M64441,BE0000116
GenBank Protein Database,145821,BE0000116
UniProtKB,P06864,BE0000116
UniProt Accession,BGA2_ECOLI,BE0000116
HUGO Gene Nomenclature Committee (HGNC),HGNC:10968,BE0000757
GenAtlas,SLC22A4,BE0000757
GenBank Gene Database,AB007448,BE0000757
GenBank Protein Database,2605501,BE0000757
UniProtKB,Q9H015,BE0000757
UniProt Accession,S22A4_HUMAN,BE0000757
HUGO Gene Nomenclature Committee (HGNC),HGNC:10969,BE0000106
GenAtlas,SLC22A5,BE0000106
GenBank Gene Database,AF057164,BE0000106
GenBank Protein Database,3273741,BE0000106
UniProtKB,O76082,BE0000106
UniProt Accession,S22A5_HUMAN,BE0000106
HUGO Gene Nomenclature Committee (HGNC),HGNC:2342,BE0000496
GenAtlas,CRAT,BE0000496
GenBank Gene Database,X78706,BE0000496
GenBank Protein Database,927415,BE0000496
UniProtKB,P43155,BE0000496
UniProt Accession,CACP_HUMAN,BE0000496
HUGO Gene Nomenclature Committee (HGNC),HGNC:20116,BE0000097
GenAtlas,SLC25A29,BE0000097
GenBank Gene Database,BX247983,BE0000097
GenBank Protein Database,28193150,BE0000097
UniProtKB,Q8N8R3,BE0000097
UniProt Accession,MCATL_HUMAN,BE0000097
HUGO Gene Nomenclature Committee (HGNC),HGNC:1421,BE0000579
GenAtlas,SLC25A20,BE0000579
GenBank Gene Database,Y10319,BE0000579
GenBank Protein Database,2765075,BE0000579
UniProtKB,O43772,BE0000579
UniProt Accession,MCAT_HUMAN,BE0000579
HUGO Gene Nomenclature Committee (HGNC),HGNC:2366,BE0000373
GenAtlas,CROT,BE0000373
GenBank Gene Database,AF168793,BE0000373
GenBank Protein Database,6066280,BE0000373
UniProtKB,Q9UKG9,BE0000373
UniProt Accession,OCTC_HUMAN,BE0000373
HUGO Gene Nomenclature Committee (HGNC),HGNC:2330,BE0000179
GenAtlas,CPT2,BE0000179
GenBank Gene Database,U09648,BE0000179
GenBank Protein Database,1041195,BE0000179
UniProtKB,P23786,BE0000179
UniProt Accession,CPT2_HUMAN,BE0000179
HUGO Gene Nomenclature Committee (HGNC),HGNC:2328,BE0000406
GenAtlas,CPT1A,BE0000406
GenBank Gene Database,L39211,BE0000406
GenBank Protein Database,755646,BE0000406
UniProtKB,P50416,BE0000406
UniProt Accession,CPT1A_HUMAN,BE0000406
HUGO Gene Nomenclature Committee (HGNC),HGNC:9035,BE0000657
GenAtlas,PLA2G4A,BE0000657
GenBank Gene Database,M72393,BE0000657
GenBank Protein Database,190007,BE0000657
Guide to Pharmacology,1424,BE0000657
UniProtKB,P47712,BE0000657
UniProt Accession,PA24A_HUMAN,BE0000657
HUGO Gene Nomenclature Committee (HGNC),HGNC:541,BE0003201
GenAtlas,ANXA3,BE0003201
GenBank Gene Database,M20560,BE0003201
UniProtKB,P12429,BE0003201
UniProt Accession,ANXA3_HUMAN,BE0003201
HUGO Gene Nomenclature Committee (HGNC),HGNC:542,BE0008969
UniProtKB,P09525,BE0008969
UniProt Accession,ANXA4_HUMAN,BE0008969
HUGO Gene Nomenclature Committee (HGNC),HGNC:543,BE0004149
UniProtKB,P08758,BE0004149
UniProt Accession,ANXA5_HUMAN,BE0004149
HUGO Gene Nomenclature Committee (HGNC),HGNC:80,BE0000351
GenAtlas,ABP1,BE0000351
GenBank Gene Database,M55602,BE0000351
GenBank Protein Database,177960,BE0000351
UniProtKB,P19801,BE0000351
UniProt Accession,AOC1_HUMAN,BE0000351
HUGO Gene Nomenclature Committee (HGNC),HGNC:99,BE0000678
GenAtlas,ACCN1,BE0000678
GenBank Gene Database,U50352,BE0000678
GenBank Protein Database,1256017,BE0000678
Guide to Pharmacology,685,BE0000678
UniProtKB,Q16515,BE0000678
UniProt Accession,ASIC2_HUMAN,BE0000678
HUGO Gene Nomenclature Committee (HGNC),HGNC:100,BE0000353
GenAtlas,ACCN2,BE0000353
GenBank Gene Database,U78180,BE0000353
GenBank Protein Database,1871168,BE0000353
Guide to Pharmacology,684,BE0000353
UniProtKB,P78348,BE0000353
UniProt Accession,ASIC1_HUMAN,BE0000353
HUGO Gene Nomenclature Committee (HGNC),HGNC:11071,BE0000752
GenAtlas,SLC9A1,BE0000752
GenBank Gene Database,M81768,BE0000752
GenBank Protein Database,178753,BE0000752
UniProtKB,P19634,BE0000752
UniProt Accession,SL9A1_HUMAN,BE0000752
HUGO Gene Nomenclature Committee (HGNC),HGNC:9052,BE0000895
GenAtlas,PLAU,BE0000895
GenBank Gene Database,X02419,BE0000895
GenBank Protein Database,1834524,BE0000895
Guide to Pharmacology,2393,BE0000895
UniProtKB,P00749,BE0000895
UniProt Accession,UROK_HUMAN,BE0000895
HUGO Gene Nomenclature Committee (HGNC),HGNC:3553,BE0002194
GenAtlas,FAAH,BE0002194
GenBank Gene Database,U82535,BE0002194
GenBank Protein Database,2149156,BE0002194
Guide to Pharmacology,1400,BE0002194
UniProtKB,O00519,BE0002194
UniProt Accession,FAAH1_HUMAN,BE0002194
HUGO Gene Nomenclature Committee (HGNC),HGNC:5299,BE0000084
GenAtlas,HTR4,BE0000084
GenBank Gene Database,Y12505,BE0000084
GenBank Protein Database,2661757,BE0000084
IUPHAR,9,BE0000084
Guide to Pharmacology,9,BE0000084
UniProtKB,Q13639,BE0000084
UniProt Accession,5HT4R_HUMAN,BE0000084
HUGO Gene Nomenclature Committee (HGNC),HGNC:6877,BE0001062
GenAtlas,MAPK3,BE0001062
GenBank Gene Database,X60188,BE0001062
GenBank Protein Database,31221,BE0001062
Guide to Pharmacology,1494,BE0001062
UniProtKB,P27361,BE0001062
UniProt Accession,MK03_HUMAN,BE0001062
HUGO Gene Nomenclature Committee (HGNC),HGNC:382,BE0004353
GenBank Gene Database,U37100,BE0004353
GenBank Protein Database,3150035,BE0004353
UniProtKB,O60218,BE0004353
UniProt Accession,AK1BA_HUMAN,BE0004353
HUGO Gene Nomenclature Committee (HGNC),HGNC:4026,BE0000229
GenAtlas,FXYD2,BE0000229
GenBank Gene Database,U50743,BE0000229
GenBank Protein Database,1575004,BE0000229
UniProtKB,P54710,BE0000229
UniProt Accession,ATNG_HUMAN,BE0000229
HUGO Gene Nomenclature Committee (HGNC),HGNC:10778,BE0009094
UniProtKB,Q6FHJ7,BE0009094
UniProt Accession,SFRP4_HUMAN,BE0009094
HUGO Gene Nomenclature Committee (HGNC),HGNC:15633,BE0001171
GenAtlas,TLR9,BE0001171
GenBank Gene Database,AF259262,BE0001171
GenBank Protein Database,8099652,BE0001171
Guide to Pharmacology,1759,BE0001171
UniProtKB,Q9NR96,BE0001171
UniProt Accession,TLR9_HUMAN,BE0001171
GenBank Gene Database,AF426836,BE0002659
UniProtKB,Q8MU52,BE0002659
UniProt Accession,GST_PLAFA,BE0002659
HUGO Gene Nomenclature Committee (HGNC),HGNC:4983,BE0003428
GenAtlas,HMGB1,BE0003428
GenBank Gene Database,X12597,BE0003428
UniProtKB,P09429,BE0003428
UniProt Accession,HMGB1_HUMAN,BE0003428
HUGO Gene Nomenclature Committee (HGNC),HGNC:13557,BE0000982
GenAtlas,ACE2,BE0000982
GenBank Gene Database,AF291820,BE0000982
GenBank Protein Database,9802433,BE0000982
Guide to Pharmacology,1614,BE0000982
UniProtKB,Q9BYF1,BE0000982
UniProt Accession,ACE2_HUMAN,BE0000982
UniProtKB,P9WGR1,BE0000332
UniProt Accession,INHA_MYCTU,BE0000332
UniProtKB,P9WIE5,BE0000466
UniProt Accession,KATG_MYCTU,BE0000466
HUGO Gene Nomenclature Committee (HGNC),HGNC:5028,BE0002436
GenAtlas,HNMT,BE0002436
GenBank Gene Database,D16224,BE0002436
UniProtKB,P50135,BE0002436
UniProt Accession,HNMT_HUMAN,BE0002436
GenBank Gene Database,J01685,BE0000461
GenBank Protein Database,147715,BE0000461
UniProtKB,P0A7Z4,BE0000461
UniProt Accession,RPOA_ECOLI,BE0000461
GenBank Gene Database,V00339,BE0000257
GenBank Protein Database,42818,BE0000257
UniProtKB,P0A8V2,BE0000257
UniProt Accession,RPOB_ECOLI,BE0000257
GenBank Gene Database,V00339,BE0003707
GenBank Protein Database,42814,BE0003707
UniProtKB,P0A8T7,BE0003707
UniProt Accession,RPOC_ECOLI,BE0003707
HUGO Gene Nomenclature Committee (HGNC),HGNC:5253,BE0001120
GenAtlas,HSP90AA1,BE0001120
GenBank Gene Database,X15183,BE0001120
GenBank Protein Database,32488,BE0001120
UniProtKB,P07900,BE0001120
UniProt Accession,HS90A_HUMAN,BE0001120
HUGO Gene Nomenclature Committee (HGNC),HGNC:12028,BE0001165
GenAtlas,HSP90B1,BE0001165
GenBank Gene Database,M33716,BE0001165
GenBank Protein Database,553797,BE0001165
UniProtKB,P14625,BE0001165
UniProt Accession,ENPL_HUMAN,BE0001165
HUGO Gene Nomenclature Committee (HGNC),HGNC:7154,BE0000266
GenAtlas,MME,BE0000266
GenBank Gene Database,X07166,BE0000266
GenBank Protein Database,34758,BE0000266
Guide to Pharmacology,1611,BE0000266
UniProtKB,P08473,BE0000266
UniProt Accession,NEP_HUMAN,BE0000266
HUGO Gene Nomenclature Committee (HGNC),HGNC:1014,BE0004743
UniProtKB,P11274,BE0004743
UniProt Accession,BCR_HUMAN,BE0004743
GenAtlas,RET,BE0001104
GenBank Gene Database,AF032124,BE0001104
GenBank Protein Database,2795880,BE0001104
UniProtKB,O43519,BE0001104
UniProt Accession,O43519_HUMAN,BE0001104
HUGO Gene Nomenclature Committee (HGNC),HGNC:2433,BE0000853
GenAtlas,CSF1R,BE0000853
GenBank Gene Database,M25786,BE0000853
GenBank Protein Database,553224,BE0000853
Guide to Pharmacology,1806,BE0000853
UniProtKB,P07333,BE0000853
UniProt Accession,CSF1R_HUMAN,BE0000853
HUGO Gene Nomenclature Committee (HGNC),HGNC:2730,BE0001124
GenAtlas,DDR1,BE0001124
GenBank Gene Database,L20817,BE0001124
GenBank Protein Database,306475,BE0001124
Guide to Pharmacology,1843,BE0001124
UniProtKB,Q08345,BE0001124
UniProt Accession,DDR1_HUMAN,BE0001124
HUGO Gene Nomenclature Committee (HGNC),HGNC:8774,BE0003565
GenBank Gene Database,U40370,BE0003565
GenBank Protein Database,1151109,BE0003565
Guide to Pharmacology,1294,BE0003565
UniProtKB,P54750,BE0003565
UniProt Accession,PDE1A_HUMAN,BE0003565
HUGO Gene Nomenclature Committee (HGNC),HGNC:8775,BE0003323
GenAtlas,PDE1B,BE0003323
GenBank Gene Database,U56976,BE0003323
Guide to Pharmacology,1295,BE0003323
UniProtKB,Q01064,BE0003323
UniProt Accession,PDE1B_HUMAN,BE0003323
HUGO Gene Nomenclature Committee (HGNC),HGNC:16824,BE0000836
GenAtlas,GPR109B,BE0000836
GenBank Gene Database,D10923,BE0000836
GenBank Protein Database,219867,BE0000836
IUPHAR,313,BE0000836
Guide to Pharmacology,313,BE0000836
UniProtKB,P49019,BE0000836
UniProt Accession,HCAR3_HUMAN,BE0000836
HUGO Gene Nomenclature Committee (HGNC),HGNC:9755,BE0000526
GenAtlas,QPRT,BE0000526
GenBank Gene Database,D78177,BE0000526
GenBank Protein Database,1060907,BE0000526
UniProtKB,Q15274,BE0000526
UniProt Accession,NADC_HUMAN,BE0000526
HUGO Gene Nomenclature Committee (HGNC),HGNC:7861,BE0000783
GenAtlas,NNMT,BE0000783
GenBank Gene Database,U08021,BE0000783
GenBank Protein Database,494989,BE0000783
UniProtKB,P40261,BE0000783
UniProt Accession,NNMT_HUMAN,BE0000783
HUGO Gene Nomenclature Committee (HGNC),HGNC:9656,BE0000980
GenAtlas,PTPN4,BE0000980
GenBank Gene Database,M68941,BE0000980
GenBank Protein Database,190748,BE0000980
UniProtKB,P29074,BE0000980
UniProt Accession,PTN4_HUMAN,BE0000980
HUGO Gene Nomenclature Committee (HGNC),HGNC:9681,BE0003567
GenBank Gene Database,U35234,BE0003567
GenBank Protein Database,1109792,BE0003567
Guide to Pharmacology,1866,BE0003567
UniProtKB,Q13332,BE0003567
UniProt Accession,PTPRS_HUMAN,BE0003567
HUGO Gene Nomenclature Committee (HGNC),HGNC:9669,BE0003568
GenBank Gene Database,X54134,BE0003568
GenBank Protein Database,35792,BE0003568
UniProtKB,P23469,BE0003568
UniProt Accession,PTPRE_HUMAN,BE0003568
HUGO Gene Nomenclature Committee (HGNC),HGNC:851,BE0003569
GenBank Gene Database,L09235,BE0003569
GenBank Protein Database,291868,BE0003569
UniProtKB,P38606,BE0003569
UniProt Accession,VATA_HUMAN,BE0003569
GenBank Gene Database,V01555,BE0000594
GenBank Protein Database,1334868,BE0000594
UniProtKB,P03200,BE0000594
UniProt Accession,GP350_EBVB9,BE0000594
GenBank Gene Database,L07922,BE0000712
GenBank Protein Database,291520,BE0000712
UniProtKB,P68344,BE0000712
UniProt Accession,VGP3_EBVP3,BE0000712
UniProtKB,P0C002,BE0004657
UniProt Accession,DHP1_ECOLX,BE0004657
UniProtKB,P53848,BE0004658
UniProt Accession,FOL1_YEAST,BE0004658
GenBank Gene Database,AF222787,BE0002352
GenBank Protein Database,12056574,BE0002352
UniProtKB,Q9F0I5,BE0002352
UniProt Accession,Q9F0I5_PAEMA,BE0002352
HUGO Gene Nomenclature Committee (HGNC),HGNC:4163,BE0000882
GenAtlas,GART,BE0000882
GenBank Gene Database,X54199,BE0000882
GenBank Protein Database,31642,BE0000882
UniProtKB,P22102,BE0000882
UniProt Accession,PUR2_HUMAN,BE0000882
HUGO Gene Nomenclature Committee (HGNC),HGNC:16341,BE0000472
GenAtlas,GNRHR2,BE0000472
GenBank Gene Database,AF403014,BE0000472
GenBank Protein Database,16589056,BE0000472
IUPHAR,257,BE0000472
UniProtKB,Q96P88,BE0000472
UniProt Accession,GNRR2_HUMAN,BE0000472
HUGO Gene Nomenclature Committee (HGNC),HGNC:2591,BE0000731
GenAtlas,CYP11B1,BE0000731
GenBank Gene Database,M32879,BE0000731
GenBank Protein Database,181333,BE0000731
Guide to Pharmacology,1359,BE0000731
UniProtKB,P15538,BE0000731
UniProt Accession,C11B1_HUMAN,BE0000731
HUGO Gene Nomenclature Committee (HGNC),HGNC:3638,BE0000242
GenAtlas,FDX1,BE0000242
GenBank Gene Database,M23668,BE0000242
GenBank Protein Database,557734,BE0000242
UniProtKB,P10109,BE0000242
UniProt Accession,ADX_HUMAN,BE0000242
HUGO Gene Nomenclature Committee (HGNC),HGNC:8782,BE0002353
GenAtlas,PDE4C,BE0002353
GenBank Gene Database,Z46632,BE0002353
GenBank Protein Database,727223,BE0002353
Guide to Pharmacology,1302,BE0002353
UniProtKB,Q08493,BE0002353
UniProt Accession,PDE4C_HUMAN,BE0002353
HUGO Gene Nomenclature Committee (HGNC),HGNC:4597,BE0001192
GenAtlas,GRM5,BE0001192
GenBank Gene Database,D28538,BE0001192
GenBank Protein Database,1408052,BE0001192
IUPHAR,293,BE0001192
Guide to Pharmacology,293,BE0001192
UniProtKB,P41594,BE0001192
UniProt Accession,GRM5_HUMAN,BE0001192
HUGO Gene Nomenclature Committee (HGNC),HGNC:1388,BE0000356
GenAtlas,CACNA1A,BE0000356
GenBank Gene Database,AF004884,BE0000356
GenBank Protein Database,2213913,BE0000356
IUPHAR,532,BE0000356
UniProtKB,O00555,BE0000356
UniProt Accession,CAC1A_HUMAN,BE0000356
UniProtKB,A9X444,BE0010000
UniProt Accession,A9X444_HUMAN,BE0010000
HUGO Gene Nomenclature Committee (HGNC),HGNC:3133,BE0004877
