identifier,name,parent_key
PF01733,Nucleoside_tran,BE0004775
PF00001,7tm_1,BE0000464
PF00084,Sushi,BE0001159
PF00059,Lectin_C,BE0001159
PF00167,FGF,BE0005820
PF00051,Kringle,BE0001121
PF00089,Trypsin,BE0001121
PF00024,PAN_1,BE0001121
PF00520,Ion_trans,BE0008716
PF00032,Cytochrom_B_C,BE0004428
PF13631,Cytochrom_B_N_2,BE0004428
PF01180,DHO_dh,BE0000612
PF00104,Hormone_recep,BE0009811
PF00105,zf-C4,BE0009811
PF00076,RRM_1,BE0009812
PF08360,TetR_C_5,BE0003959
PF00440,TetR_N,BE0003959
PF00440,TetR_N,BE0004319
PF00102,Y_phosphatase,BE0009940
PF00017,SH2,BE0009941
PF00102,Y_phosphatase,BE0009941
PF01496,V_ATPase_I,BE0009961
PF00212,ANP,BE0000979
PF00029,Connexin,BE0001095
PF03508,Connexin43,BE0001095
PF00008,EGF,BE0001074
PF00084,Sushi,BE0001074
PF00059,Lectin_C,BE0001074
PF00989,PAS,BE0002374
PF08447,PAS_3,BE0002374
PF08778,HIF-1a_CTAD,BE0002374
PF11413,HIF-1,BE0002374
PF01007,IRK,BE0005187
PF01007,IRK,BE0009710
PF08466,IRK_N,BE0009710
PF17655,IRK_C,BE0009710
PF07690,MFS_1,BE0004782
PF03717,PBP_dimer,BE0000142
PF00905,Transpeptidase,BE0000142
PF03717,PBP_dimer,BE0004647
PF00905,Transpeptidase,BE0004647
PF07943,PBP5_C,BE0002475
PF00768,Peptidase_S11,BE0002475
PF00905,Transpeptidase,BE0003395
PF00912,Transgly,BE0003395
PF03717,PBP_dimer,BE0002392
PF00905,Transpeptidase,BE0002392
PF03793,PASTA,BE0002392
PF00001,7tm_1,BE0001200
PF10413,Rhodopsin_N,BE0001200
PF00631,G-gamma,BE0001080
PF00001,7tm_1,BE0000948
PF00689,Cation_ATPase_C,BE0009972
PF00690,Cation_ATPase_N,BE0009972
PF12424,ATP_Ca_trans_C,BE0009972
PF07992,Pyr_redox_2,BE0001979
PF02852,Pyr_redox_dim,BE0001979
PF00462,Glutaredoxin,BE0001979
PF02234,CDI,BE0009012
PF00850,Hist_deacetyl,BE0002365
PF00643,zf-B_box,BE0005808
PF12126,DUF3583,BE0005808
PF00685,Sulfotransfer_1,BE0000951
PF03073,TspO_MBR,BE0000736
PF00689,Cation_ATPase_C,BE0010002
PF00690,Cation_ATPase_N,BE0010002
PF00122,E1-E2_ATPase,BE0010002
PF00687,Ribosomal_L1,BE0009850
PF00520,Ion_trans,BE0005295
PF02815,MIR,BE0005295
PF08454,RIH_assoc,BE0005295
PF06459,RR_TM4-6,BE0005295
PF01365,RYDR_ITPR,BE0005295
PF02026,RyR,BE0005295
PF00622,SPRY,BE0005295
PF13833,EF-hand_8,BE0005295
PF08709,Ins145_P3_rec,BE0005295
PF08377,MAP2_projctn,BE0001100
PF00418,Tubulin-binding,BE0001100
PF10522,RII_binding_1,BE0001100
PF01433,Peptidase_M1,BE0001680
PF09127,Leuk-A4-hydro_C,BE0001680
PF04997,RNA_pol_Rpb1_1,BE0000186
PF00623,RNA_pol_Rpb1_2,BE0000186
PF04983,RNA_pol_Rpb1_3,BE0000186
PF05000,RNA_pol_Rpb1_4,BE0000186
PF04998,RNA_pol_Rpb1_5,BE0000186
PF07690,MFS_1,BE0000993
PF00083,Sugar_tr,BE0000993
PF13599,Pentapeptide_4,BE0000993
PF00836,Stathmin,BE0004003
PF00001,7tm_1,BE0000759
PF07648,Kazal_2,BE0001004
PF03137,OATP,BE0001004
PF07648,Kazal_2,BE0003659
PF03137,OATP,BE0003659
PF00199,Catalase,BE0001207
PF06628,Catalase-rel,BE0001207
PF00026,Asp,BE0001694
PF00001,7tm_1,BE0004957
PF00418,Tubulin-binding,BE0003475
PF00104,Hormone_recep,BE0000074
PF14046,NR_Repeat,BE0000074
PF03137,OATP,BE0001042
PF00520,Ion_trans,BE0000672
PF03520,KCNQ_channel,BE0000672
PF05724,TPMT,BE0000987
PF00714,IFN-gamma,BE0000944
PF07714,Pkinase_Tyr,BE0000838
PF00017,SH2,BE0000838
PF00018,SH3_1,BE0000838
PF07714,Pkinase_Tyr,BE0000841
PF00041,fn3,BE0000841
PF01404,Ephrin_lbd,BE0000841
PF00536,SAM_1,BE0000841
PF14575,EphA2_TM,BE0000841
PF07714,Pkinase_Tyr,BE0000842
PF00017,SH2,BE0000842
PF00018,SH3_1,BE0000842
PF07714,Pkinase_Tyr,BE0000840
PF00017,SH2,BE0000840
PF00018,SH3_1,BE0000840
PF00017,SH2,BE0000891
PF01017,STAT_alpha,BE0000891
PF02864,STAT_bind,BE0000891
PF02865,STAT_int,BE0000891
PF07714,Pkinase_Tyr,BE0000839
PF00017,SH2,BE0000839
PF00018,SH3_1,BE0000839
PF07714,Pkinase_Tyr,BE0001284
PF00017,SH2,BE0001284
PF00018,SH3_1,BE0001284
PF00169,PH,BE0001284
PF00779,BTK,BE0001284
PF00104,Hormone_recep,BE0008998
PF00105,zf-C4,BE0008998
PF07714,Pkinase_Tyr,BE0001356
PF00017,SH2,BE0001356
PF00018,SH3_1,BE0001356
PF07714,Pkinase_Tyr,BE0005587
PF00041,fn3,BE0005587
PF01404,Ephrin_lbd,BE0005587
PF00536,SAM_1,BE0005587
PF14575,EphA2_TM,BE0005587
PF07714,Pkinase_Tyr,BE0002453
PF00041,fn3,BE0002453
PF01404,Ephrin_lbd,BE0002453
PF00536,SAM_1,BE0002453
PF14575,EphA2_TM,BE0002453
PF07699,Ephrin_rec_like,BE0002453
PF07714,Pkinase_Tyr,BE0005539
PF00017,SH2,BE0005539
PF00018,SH3_1,BE0005539
PF07714,Pkinase_Tyr,BE0004742
PF00017,SH2,BE0004742
PF00018,SH3_1,BE0004742
PF00012,HSP70,BE0003775
PF07714,Pkinase_Tyr,BE0004315
PF00017,SH2,BE0004315
PF00018,SH3_1,BE0004315
PF07714,Pkinase_Tyr,BE0005595
PF00536,SAM_1,BE0005595
PF00069,Pkinase,BE0001019
PF00297,Ribosomal_L3,BE0000843
PF03036,Perilipin,BE0000856
PF02157,Man-6-P_recep,BE0004494
PF00040,fn2,BE0003623
PF00878,CIMR,BE0003623
PF04901,RAMP,BE0000859
PF04901,RAMP,BE0000860
PF04901,RAMP,BE0000861
PF07686,V-set,BE0000847
PF08205,C2-set_2,BE0000847
PF00001,7tm_1,BE0000848
PF00473,CRF,BE0001026
PF00554,RHD_DNA_bind,BE0002387
PF00531,Death,BE0002387
PF12796,Ank_2,BE0002387
PF16179,RHD_dimer,BE0002387
PF01374,Glyco_hydro_46,BE0001697
PF00573,Ribosomal_L4,BE0003720
PF00905,Transpeptidase,BE0003723
PF00912,Transgly,BE0003723
PF06832,BiPBP_C,BE0003723
PF01731,Arylesterase,BE0000930
PF02372,IL15,BE0003486
PF00768,Peptidase_S11,BE0004430
PF00001,7tm_1,BE0003426
PF00069,Pkinase,BE0001065
PF00459,Inositol_P,BE0001152
PF00459,Inositol_P,BE0000983
PF00237,Ribosomal_L22,BE0002464
PF00089,Trypsin,BE0001091
PF00307,CH,BE0004593
PF00435,Spectrin,BE0004593
PF00748,Calpain_inhib,BE0000904
PF07645,EGF_CA,BE0000899
PF02412,TSP_3,BE0000899
PF05735,TSP_C,BE0000899
PF11598,COMP,BE0000899
PF00245,Alk_phosphatase,BE0004314
PF01023,S_100,BE0008955
PF01023,S_100,BE0008993
PF00394,Cu-oxidase,BE0001140
PF07731,Cu-oxidase_2,BE0001140
PF07732,Cu-oxidase_3,BE0001140
PF00019,TGF_beta,BE0009000
PF00688,TGFb_propeptide,BE0009000
PF00594,Gla,BE0005813
PF00028,Cadherin,BE0005814
PF08266,Cadherin_2,BE0005814
PF13499,EF-hand_7,BE0005812
PF13833,EF-hand_8,BE0005812
PF01459,Porin_3,BE0002468
PF01459,Porin_3,BE0002469
PF01459,Porin_3,BE0002470
PF01007,IRK,BE0004905
PF00489,IL6,BE0000918
PF00243,NGF,BE0001094
PF02025,IL5,BE0001208
PF00074,RnaseA,BE0000908
PF00094,VWD,BE0001034
PF08742,C8,BE0001034
PF01826,TIL,BE0001034
PF13330,Mucin2_WxxW,BE0001034
PF00338,Ribosomal_S10,BE0003676
PF00233,PDEase_I,BE0001223
PF00233,PDEase_I,BE0009963
PF00067,p450,BE0000443
PF06237,DUF1011,BE0004841
PF00643,zf-B_box,BE0001063
PF00097,zf-C3HC4,BE0001063
PF00067,p450,BE0001638
PF12680,SnoaL_2,BE0001607
PF02931,Neur_chan_LBD,BE0003598
PF02932,Neur_chan_memb,BE0003598
PF02931,Neur_chan_LBD,BE0003619
PF02932,Neur_chan_memb,BE0003619
PF02225,PA,BE0008725
PF04389,Peptidase_M28,BE0008725
PF04253,TFR_dimer,BE0008725
PF00850,Hist_deacetyl,BE0001608
PF09236,AHSP,BE0008990
PF01491,Frataxin_Cyay,BE0008991
PF00867,XPG_I,BE0009013
PF00752,XPG_N,BE0009013
PF01149,Fapy_DNA_glyco,BE0003175
PF06831,H2TH,BE0003175
PF09292,Neil1-DNA_bind,BE0003175
PF06831,H2TH,BE0005817
PF00274,Glycolytic,BE0001683
PF03144,GTP_EFTU_D2,BE0004528
PF03143,GTP_EFTU_D3,BE0004528
PF00113,Enolase_C,BE0005807
PF03952,Enolase_N,BE0005807
PF00334,NDK,BE0003106
PF00085,Thioredoxin,BE0002467
PF00085,Thioredoxin,BE0008980
PF00578,AhpC-TSA,BE0005844
PF10417,1-cysPrx_C,BE0005844
PF00121,TIM,BE0003844
PF03144,GTP_EFTU_D2,BE0004542
PF03143,GTP_EFTU_D3,BE0004542
PF00131,Metallothio,BE0004779
PF00080,Sod_Cu,BE0005815
PF00403,HMA,BE0005815
PF00850,Hist_deacetyl,BE0003523
PF12203,HDAC4_Gln,BE0003523
PF05474,Semenogelin,BE0005833
PF05458,Siva,BE0005834
PF02201,SWIB,BE0001003
PF00641,zf-RanBP,BE0001003
PF00049,Insulin,BE0003491
PF00569,ZZ,BE0005835
PF00307,CH,BE0005835
PF00435,Spectrin,BE0005835
PF09068,EF-hand_2,BE0005835
PF09069,EF-hand_3,BE0005835
PF07647,SAM_2,BE0008994
PF00870,P53,BE0008994
PF07710,P53_tetramer,BE0008994
PF00131,Metallothio,BE0005770
PF03045,DAN,BE0005538
PF13895,Ig_2,BE0009047
PF00079,Serpin,BE0001060
PF00031,Cystatin,BE0009048
PF00354,Pentaxin,BE0001213
PF01442,Apolipoprotein,BE0003449
PF04711,ApoA-II,BE0000922
PF01442,Apolipoprotein,BE0009049
PF01442,Apolipoprotein,BE0001119
PF05461,ApoL,BE0009069
PF00089,Trypsin,BE0001529
PF00084,Sushi,BE0001529
PF00431,CUB,BE0001529
PF00084,Sushi,BE0009050
PF00084,Sushi,BE0009070
PF01398,JAB,BE0009071
PF00057,Ldl_recept_a,BE0009072
PF00090,TSP_1,BE0009072
PF01823,MACPF,BE0009072
PF00057,Ldl_recept_a,BE0009051
PF00090,TSP_1,BE0009051
PF01823,MACPF,BE0009051
PF00061,Lipocalin,BE0003266
PF00089,Trypsin,BE0001701
PF00084,Sushi,BE0001701
PF00092,VWA,BE0001701
PF00084,Sushi,BE0009053
PF00089,Trypsin,BE0009054
PF00057,Ldl_recept_a,BE0009054
PF00530,SRCR,BE0009054
PF01093,Clusterin,BE0009055
PF00246,Peptidase_M14,BE0003503
PF13855,LRR_8,BE0003504
PF15291,Dermcidin,BE0009073
PF00681,Plectin,BE0009074
PF00008,EGF,BE0004672
PF00051,Kringle,BE0004672
PF00089,Trypsin,BE0004672
PF00040,fn2,BE0004672
PF00039,fn1,BE0004672
PF00084,Sushi,BE0009075
PF00147,Fibrinogen_C,BE0009076
PF00041,fn3,BE0001180
PF00040,fn2,BE0001180
PF00039,fn1,BE0001180
PF00626,Gelsolin,BE0004161
PF00089,Trypsin,BE0009057
PF01023,S_100,BE0009077
PF01462,LRRNT,BE0009058
PF13855,LRR_8,BE0009058
PF07654,C1-set,BE0005097
PF07654,C1-set,BE0005098
PF07686,V-set,BE0009078
PF07686,V-set,BE0000616
PF07686,V-set,BE0009079
PF00092,VWA,BE0009080
PF06668,ITI_HC_C,BE0009080
PF08487,VIT,BE0009080
PF00092,VWA,BE0009060
PF06668,ITI_HC_C,BE0009060
PF08487,VIT,BE0009060
PF00092,VWA,BE0009081
PF06668,ITI_HC_C,BE0009081
PF08487,VIT,BE0009081
PF00092,VWA,BE0009082
PF06668,ITI_HC_C,BE0009082
PF08487,VIT,BE0009082
PF15097,Ig_J_chain,BE0009083
PF00514,Arm,BE0009084
PF00089,Trypsin,BE0002440
PF00024,PAN_1,BE0002440
PF00031,Cystatin,BE0001017
PF00038,Filament,BE0009061
PF16208,Keratin_2_head,BE0009061
PF16210,Keratin_2_tail,BE0009061
PF00038,Filament,BE0009062
PF00038,Filament,BE0009085
PF00038,Filament,BE0009086
PF00038,Filament,BE0009063
PF16208,Keratin_2_head,BE0009063
PF00038,Filament,BE0009087
PF16208,Keratin_2_head,BE0009087
PF00038,Filament,BE0009088
PF16208,Keratin_2_head,BE0009088
PF00038,Filament,BE0009064
PF01510,Amidase_2,BE0004613
PF00207,A2M,BE0009089
PF07678,A2M_comp,BE0009089
PF01835,A2M_N,BE0009089
PF07703,A2M_N_2,BE0009089
PF07677,A2M_recep,BE0009089
PF10569,Thiol-ester_cl,BE0009089
PF04593,SelP_C,BE0005533
PF04592,SelP_N,BE0005533
PF00079,Serpin,BE0000952
PF00079,Serpin,BE0009090
PF00079,Serpin,BE0009067
PF00079,Serpin,BE0000209
PF00576,Transthyretin,BE0000337
PF02177,APP_N,BE0009092
PF10515,APP_amyloid,BE0009092
PF12924,APP_Cu_bd,BE0009092
PF12925,APP_E2,BE0009092
PF00014,Kunitz_BPTI,BE0009093
PF02177,APP_N,BE0009093
PF10515,APP_amyloid,BE0009093
PF12924,APP_Cu_bd,BE0009093
PF12925,APP_E2,BE0009093
PF01244,Peptidase_M19,BE0001148
PF00768,Peptidase_S11,BE0008485
PF09211,DUF1958,BE0008485
PF00144,Beta-lactamase,BE0001568
PF00144,Beta-lactamase,BE0002015
PF07714,Pkinase_Tyr,BE0000997
PF01094,ANF_receptor,BE0000997
PF00211,Guanylate_cyc,BE0000997
PF01048,PNP_UDP_1,BE0001224
PF00061,Lipocalin,BE0001084
PF07654,C1-set,BE0002815
PF00156,Pribosyltran,BE0002488
PF02885,Glycos_trans_3N,BE0002489
PF00591,Glycos_transf_3,BE0002489
PF00156,Pribosyltran,BE0001533
PF00485,PRK,BE0004582
PF14681,UPRTase,BE0004582
PF02839,CBM_5_12,BE0001219
PF00150,Cellulase,BE0001219
PF01179,Cu_amine_oxid,BE0001222
PF02727,Cu_amine_oxidN2,BE0001222
PF02728,Cu_amine_oxidN3,BE0001222
PF07833,Cu_amine_oxidN1,BE0001222
PF00155,Aminotran_1_2,BE0001217
PF00404,Dockerin_1,BE0001335
PF02011,Glyco_hydro_48,BE0001335
PF01341,Glyco_hydro_6,BE0002490
PF02223,Thymidylate_kin,BE0001221
PF00908,dTDP_sugar_isom,BE0002491
PF00929,RNase_T,BE0002492
PF00483,NTP_transferase,BE0002493
PF00303,Thymidylat_synt,BE0001501
PF01751,Toprim,BE0001950
PF08272,Topo_Zn_Ribbon,BE0001950
PF01131,Topoisom_bac,BE0001950
PF01396,zf-C4_Topoisom,BE0001950
PF00989,PAS,BE0003728
PF07469,DUF1518,BE0003728
PF08815,Nuc_rec_co-act,BE0003728
PF08832,SRC-1,BE0003728
PF00067,p450,BE0001111
PF02746,MR_MLE_N,BE0002494
PF13378,MR_MLE_C,BE0002494
PF05652,DcpS,BE0001215
PF01652,IF4E,BE0000957
PF00881,Nitroreductase,BE0001226
PF00378,ECH_1,BE0002495
PF03061,4HBT,BE0002496
PF00215,OMPdecase,BE0001250
PF01634,HisG,BE0001228
PF08029,HisG_C,BE0001228
PF00089,Trypsin,BE0003531
PF00089,Trypsin,BE0001739
PF07648,Kazal_2,BE0004526
PF09289,FOLN,BE0004526
PF03992,ABM,BE0002498
PF00132,Hexapep,BE0001238
PF12146,Hydrolase_4,BE0001266
PF00501,AMP-binding,BE0001232
PF13193,AMP-binding_C,BE0001232
PF02875,Mur_ligase_C,BE0001258
PF08245,Mur_ligase_M,BE0001258
PF02875,Mur_ligase_C,BE0001247
PF08245,Mur_ligase_M,BE0001247
PF01225,Mur_ligase,BE0001247
PF00441,Acyl-CoA_dh_1,BE0000605
PF02770,Acyl-CoA_dh_M,BE0000605
PF02771,Acyl-CoA_dh_N,BE0000605
PF00724,Oxidored_FMN,BE0002499
PF02866,Ldh_1_C,BE0001267
PF00056,Ldh_1_N,BE0001267
PF00890,FAD_binding_2,BE0002001
PF01557,FAA_hydrolase,BE0004531
PF09298,FAA_hydrolase_N,BE0004531
PF00300,His_Phos_1,BE0004462
PF01425,Amidase,BE0002500
PF00326,Peptidase_S9,BE0002148
PF02897,Peptidase_S9_N,BE0002148
PF01121,CoaE,BE0001231
PF00106,adh_short,BE0002006
PF13545,HTH_Crp_2,BE0001233
PF00885,DMRL_synthase,BE0001270
PF00265,TK,BE0001260
PF02615,Ldh_2,BE0001272
PF03360,Glyco_transf_43,BE0001242
PF07686,V-set,BE0001288
PF00271,Helicase_C,BE0002501
PF00270,DEAD,BE0002501
PF00067,p450,BE0002502
PF01842,ACT,BE0002504
PF00389,2-Hacid_dh,BE0002504
PF02826,2-Hacid_dh_C,BE0002504
PF00132,Hexapep,BE0002505
PF13720,Acetyltransf_11,BE0002505
PF03223,V-ATPase_C,BE0004525
PF00908,dTDP_sugar_isom,BE0002506
PF08282,Hydrolase_3,BE0002507
PF01663,Phosphodiest,BE0002508
PF03358,FMN_red,BE0002509
PF00106,adh_short,BE0003074
PF00561,Abhydrolase_1,BE0001234
PF00903,Glyoxalase,BE0002510
PF00903,Glyoxalase,BE0002511
PF01804,Penicil_amidase,BE0003806
PF00775,Dioxygenase_C,BE0004034
PF00775,Dioxygenase_C,BE0004035
PF12391,PCDO_beta_N,BE0004035
PF01742,Peptidase_M27,BE0001263
PF07951,Toxin_R_bind_C,BE0001263
PF07953,Toxin_R_bind_N,BE0001263
PF07952,Toxin_trans,BE0001263
PF00793,DAHP_synth_1,BE0001253
PF06415,iPGM_N,BE0001227
PF01676,Metalloenzyme,BE0001227
PF00121,TIM,BE0001256
PF00113,Enolase_C,BE0004460
PF03952,Enolase_N,BE0004460
PF00042,Globin,BE0004467
PF00984,UDPG_MGDP_dh,BE0002000
PF03720,UDPG_MGDP_dh_C,BE0002000
PF03721,UDPG_MGDP_dh_N,BE0002000
PF01656,CbiA,BE0001271
PF05191,ADK_lid,BE0001237
PF05191,ADK_lid,BE0001254
PF05191,ADK_lid,BE0001255
PF05191,ADK_lid,BE0004477
PF05191,ADK_lid,BE0001244
PF00406,ADK,BE0001262
PF02353,CMAS,BE0002512
PF02353,CMAS,BE0003738
PF01833,TIG,BE0001243
PF00128,Alpha-amylase,BE0001243
PF02806,Alpha-amylase_C,BE0001243
PF00686,CBM_20,BE0001243
PF00271,Helicase_C,BE0001245
PF01543,HCV_capsid,BE0001245
PF01542,HCV_core,BE0001245
PF01539,HCV_env,BE0001245
PF01560,HCV_NS1,BE0001245
PF01538,HCV_NS2,BE0001245
PF01006,HCV_NS4a,BE0001245
PF01001,HCV_NS4b,BE0001245
PF01506,HCV_NS5a,BE0001245
PF08300,HCV_NS5a_1a,BE0001245
PF08301,HCV_NS5a_1b,BE0001245
PF02907,Peptidase_S29,BE0001245
PF00998,RdRP_3,BE0001245
PF07652,Flavi_DEAD,BE0001245
PF12941,HCV_NS5a_C,BE0001245
PF00078,RVT_1,BE0001265
PF00540,Gag_p17,BE0001265
PF00607,Gag_p24,BE0001265
PF00552,IN_DBD_C,BE0001265
PF02022,Integrase_Zn,BE0001265
PF00075,RNase_H,BE0001265
PF00665,rve,BE0001265
PF00077,RVP,BE0001265
PF06815,RVT_connect,BE0001265
PF06817,RVT_thumb,BE0001265
PF00098,zf-CCHC,BE0001265
PF00180,Iso_dh,BE0001249
PF03971,IDH,BE0001239
PF00330,Aconitase,BE0004504
PF00694,Aconitase_C,BE0004504
PF00180,Iso_dh,BE0004527
PF00180,Iso_dh,BE0001251
PF00463,ICL,BE0001259
PF00568,WH1,BE0002513
PF00786,PBD,BE0002513
PF02205,WH2,BE0002513
PF00078,RVT_1,BE0002050
PF00540,Gag_p17,BE0002050
PF00607,Gag_p24,BE0002050
PF00552,IN_DBD_C,BE0002050
PF02022,Integrase_Zn,BE0002050
PF00075,RNase_H,BE0002050
PF00665,rve,BE0002050
PF00077,RVP,BE0002050
PF06815,RVT_connect,BE0002050
PF06817,RVT_thumb,BE0002050
PF00098,zf-CCHC,BE0002050
PF00102,Y_phosphatase,BE0000623
PF00291,PALP,BE0001378
PF01497,Peripla_BP_2,BE0001379
PF01466,Skp1,BE0003767
PF03931,Skp1_POZ,BE0003767
PF13847,Methyltransf_31,BE0002051
PF01358,PARP_regulatory,BE0001402
PF00590,TP_methylase,BE0001398
PF01135,PCMT,BE0001144
PF01234,NNMT_PNMT_TEMT,BE0000865
PF02353,CMAS,BE0001211
PF01555,N6_N4_Mtase,BE0001456
PF05175,MTS,BE0002514
PF01795,Methyltransf_5,BE0002515
PF00398,RrnaAD,BE0002516
PF00588,SpoU_methylase,BE0002518
PF01555,N6_N4_Mtase,BE0002519
PF02086,MethyltransfD12,BE0002520
PF02353,CMAS,BE0002521
PF13847,Methyltransf_31,BE0004597
PF00590,TP_methylase,BE0002522
PF10414,CysG_dimeriser,BE0002522
PF13241,NAD_binding_7,BE0002522
PF14824,Sirohm_synth_M,BE0002522
PF00145,DNA_methylase,BE0002523
PF00856,SET,BE0002524
PF02493,MORN,BE0002524
PF01746,tRNA_m1G_MT,BE0002525
PF00590,TP_methylase,BE0004441
PF00891,Methyltransf_2,BE0002526
PF01746,tRNA_m1G_MT,BE0002527
PF00590,TP_methylase,BE0002528
PF00590,TP_methylase,BE0002529
PF01739,CheR,BE0002530
PF03705,CheR_N,BE0002530
PF12950,TaqI_C,BE0002531
PF01135,PCMT,BE0002532
PF01596,Methyltransf_3,BE0004586
PF00891,Methyltransf_2,BE0001712
PF07992,Pyr_redox_2,BE0001382
PF00069,Pkinase,BE0001277
PF08264,Anticodon_1,BE0001372
PF00133,tRNA-synt_1,BE0001372
PF06026,Rib_5-P_isom_A,BE0004438
PF01479,S4,BE0002031
PF00579,tRNA-synt_1b,BE0002031
PF00061,Lipocalin,BE0004320
PF00639,Rotamase,BE0003739
PF00397,WW,BE0003739
PF13859,BNR_3,BE0002533
PF07714,Pkinase_Tyr,BE0001401
PF00017,SH2,BE0001401
PF00018,SH3_1,BE0001401
PF01370,Epimerase,BE0001296
PF02733,Dak1,BE0001311
PF02734,Dak2,BE0001311
PF00583,Acetyltransf_1,BE0004584
PF02152,FolB,BE0001289
PF00244,14-3-3,BE0004570
PF00069,Pkinase,BE0001097
PF00640,PID,BE0003789
PF14604,SH3_9,BE0003789
PF00069,Pkinase,BE0003791
PF00485,PRK,BE0001294
PF00293,NUDIX,BE0004044
PF02401,LYTB,BE0004045
PF07504,FTP,BE0001346
PF03413,PepSY,BE0001346
PF01447,Peptidase_M4,BE0001346
PF02868,Peptidase_M4_C,BE0001346
PF02581,TMP-TENI,BE0001327
PF00027,cNMP_binding,BE0003425
PF02197,RIIa,BE0003425
PF02763,Diphtheria_C,BE0001370
PF01324,Diphtheria_R,BE0001370
PF02764,Diphtheria_T,BE0001370
PF02129,Peptidase_S15,BE0001413
PF08530,PepX_C,BE0001413
PF01729,QRPTase_C,BE0001347
PF02749,QRPTase_N,BE0001347
PF01729,QRPTase_C,BE0001336
PF02749,QRPTase_N,BE0001336
PF00293,NUDIX,BE0001417
PF00102,Y_phosphatase,BE0001352
PF09013,YopH_N,BE0001352
PF00884,Sulfatase,BE0003195
PF04203,Sortase,BE0002557
PF00089,Trypsin,BE0004529
PF00082,Peptidase_S8,BE0001377
PF05922,Inhibitor_I9,BE0001377
PF00561,Abhydrolase_1,BE0002558
PF03960,ArsC,BE0001321
PF07714,Pkinase_Tyr,BE0001424
PF00017,SH2,BE0001424
PF00018,SH3_1,BE0001424
PF00112,Peptidase_C1,BE0001292
PF08246,Inhibitor_I29,BE0001292
PF12131,DUF3586,BE0001292
PF00112,Peptidase_C1,BE0001504
PF08246,Inhibitor_I29,BE0001504
PF00405,Transferrin,BE0000994
PF00685,Sulfotransfer_1,BE0004436
PF00685,Sulfotransfer_1,BE0001264
PF00074,RnaseA,BE0001306
PF00685,Sulfotransfer_1,BE0000927
PF00685,Sulfotransfer_1,BE0001541
PF00685,Sulfotransfer_1,BE0000886
PF00685,Sulfotransfer_1,BE0002559
PF12062,HSNSD,BE0002559
PF01648,ACPS,BE0002560
PF00685,Sulfotransfer_1,BE0002561
PF01063,Aminotran_4,BE0002016
PF00155,Aminotran_1_2,BE0001396
PF07715,Plug,BE0001326
PF00593,TonB_dep_Rec,BE0001326
PF00923,Transaldolase,BE0001350
PF00150,Cellulase,BE0001345
PF00710,Asparaginase,BE0001351
PF01391,Collagen,BE0004482
PF00059,Lectin_C,BE0004482
PF00793,DAHP_synth_1,BE0002004
PF00793,DAHP_synth_1,BE0001394
PF03102,NeuB,BE0002562
PF08666,SAF,BE0002562
PF00821,PEPCK_GTP,BE0000906
PF00793,DAHP_synth_1,BE0001721
PF01702,TGT,BE0001405
PF01322,Cytochrom_C_2,BE0002563
PF01152,Bac_globin,BE0002564
PF00337,Gal-bind_lectin,BE0001353
PF00909,Ammonium_transp,BE0001338
PF00132,Hexapep,BE0001320
PF01228,Gly_radical,BE0002565
PF02901,PFL-like,BE0002565
PF01658,Inos-1-P_synth,BE0004496
PF07994,NAD_binding_5,BE0004496
PF00128,Alpha-amylase,BE0001393
PF02903,Alpha-amylase_N,BE0001393
PF16657,Malt_amylase_C,BE0001393
PF01833,TIG,BE0001371
PF00128,Alpha-amylase,BE0001371
PF02806,Alpha-amylase_C,BE0001371
PF00686,CBM_20,BE0001371
PF00128,Alpha-amylase,BE0001407
PF09154,DUF1939,BE0001407
PF00128,Alpha-amylase,BE0001386
PF16738,CBM26,BE0001386
PF00089,Trypsin,BE0003758
PF02515,CoA_transf_3,BE0001310
PF00198,2-oxoacid_dh,BE0001298
PF00364,Biotin_lipoyl,BE0001298
PF02817,E3_binding,BE0001298
PF00795,CN_hydrolase,BE0001323
PF07885,Ion_trans_2,BE0001355
PF07654,C1-set,BE0003836
PF00201,UDPGT,BE0004151
PF02327,BChl_A,BE0001365
PF02327,BChl_A,BE0001362
PF01129,ART,BE0000931
PF00132,Hexapep,BE0001297
PF14602,Hexapep_2,BE0001297
PF14805,THDPS_N_2,BE0001297
PF13419,HAD_2,BE0001357
PF02954,HTH_8,BE0001282
PF00072,Response_reg,BE0001282
PF00158,Sigma54_activat,BE0001282
PF00112,Peptidase_C1,BE0003417
PF08246,Inhibitor_I29,BE0003417
PF02542,YgbB,BE0001303
PF01909,NTP_transf_2,BE0004515
PF04928,PAP_central,BE0004515
PF04926,PAP_RNA-bind,BE0004515
PF01370,Epimerase,BE0002630
PF01501,Glyco_transf_8,BE0004498
PF00982,Glyco_transf_20,BE0001334
PF02744,GalP_UDP_tr_C,BE0001419
PF01087,GalP_UDP_transf,BE0001419
PF16363,GDP_Man_Dehyd,BE0001521
PF00483,NTP_transferase,BE0001910
PF16363,GDP_Man_Dehyd,BE0001901
PF09198,T4-Gluco-transf,BE0001934
PF03414,Glyco_transf_6,BE0004501
PF02929,Bgal_small_N,BE0001421
PF00703,Glyco_hydro_2,BE0001421
PF02836,Glyco_hydro_2_C,BE0001421
PF02837,Glyco_hydro_2_N,BE0001421
PF16353,DUF4981,BE0001421
PF00132,Hexapep,BE0001404
